time,userid,movieid,rating
2023-11-29 20:20:11,444250,all+the+presidents+men+1976,4
2023-11-29 20:20:11,610666,whiplash+2014,4
2023-11-29 20:20:11,334862,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:20:11,15810,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:11,475872,helen+2009,4
2023-11-29 20:20:11,262218,the+plague+of+the+zombies+1966,3
2023-11-29 20:20:11,318818,the+debutantes+2003,3
2023-11-29 20:20:12,368632,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:13,463406,pulp+fiction+1994,5
2023-11-29 20:20:13,387790,inception+2010,4
2023-11-29 20:20:13,206202,thor+the+dark+world+2013,4
2023-11-29 20:20:13,471618,pulp+fiction+1994,5
2023-11-29 20:20:13,253587,jimi+all+is+by+my+side+2013,4
2023-11-29 20:20:14,193016,untamed+heart+1993,3
2023-11-29 20:20:14,118523,snowpiercer+2013,2
2023-11-29 20:20:14,536105,the+strangler+1964,4
2023-11-29 20:20:14,780418,white+noise+2+the+light+2007,3
2023-11-29 20:20:14,614831,runaway+train+1985,3
2023-11-29 20:20:14,295540,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:14,538141,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:14,709081,stoker+2013,4
2023-11-29 20:20:14,781367,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:20:14,579083,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:20:14,429575,the+hunt+for+red+october+1990,2
2023-11-29 20:20:15,700026,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:15,58214,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:15,449261,the+life+of+jesus+1997,3
2023-11-29 20:20:15,192043,the+hound+of+the+baskervilles+1939,4
2023-11-29 20:20:15,795911,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
2023-11-29 20:20:15,563286,toy+story+1995,4
2023-11-29 20:20:15,272937,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:20:16,774846,a+face+in+the+crowd+1957,3
2023-11-29 20:20:16,104928,that+certain+woman+1937,4
2023-11-29 20:20:16,533107,baby+boom+1987,4
2023-11-29 20:20:16,43933,the+science+of+sleep+2006,4
2023-11-29 20:20:16,427024,love+letter+1995,3
2023-11-29 20:20:16,34172,the+crystal+ball+1943,4
2023-11-29 20:20:16,196260,gladiator+2000,5
2023-11-29 20:20:16,763668,vares+-+the+path+of+the+righteous+men+2012,3
2023-11-29 20:20:16,480339,viva+zapata+1952,4
2023-11-29 20:20:16,780085,whiplash+2014,5
2023-11-29 20:20:17,318432,passion+of+mind+2000,3
2023-11-29 20:20:17,406504,headhunters+2011,4
2023-11-29 20:20:17,277197,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:20:17,499466,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:18,642025,life+is+rosy+1987,4
2023-11-29 20:20:18,474516,mickeys+twice+upon+a+christmas+2004,4
2023-11-29 20:20:18,204663,hand+of+death+1976,4
2023-11-29 20:20:18,234930,the+hobbit+the+desolation+of+smaug+2013,4
2023-11-29 20:20:19,3643,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:19,635127,lawrence+of+arabia+1962,5
2023-11-29 20:20:19,631775,baby+mama+2008,3
2023-11-29 20:20:19,87003,lolita+1962,5
2023-11-29 20:20:19,392625,hero+1992,3
2023-11-29 20:20:19,644423,anne+of+green+gables+1985,5
2023-11-29 20:20:20,796870,temple+grandin+2010,3
2023-11-29 20:20:20,9959,life+is+rosy+1987,4
2023-11-29 20:20:20,761507,interstellar+2014,4
2023-11-29 20:20:20,796119,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:20,604417,pulp+fiction+1994,3
2023-11-29 20:20:20,29422,the+sea+hawk+1940,4
2023-11-29 20:20:20,689053,the+goonies+1985,5
2023-11-29 20:20:21,457359,guardians+of+the+galaxy+2014,4
2023-11-29 20:20:21,349041,rise+of+the+footsoldier+2007,3
2023-11-29 20:20:22,730946,pulp+fiction+1994,3
2023-11-29 20:20:22,313075,la+suerte+est+echada+2005,4
2023-11-29 20:20:22,430550,white+noise+2+the+light+2007,3
2023-11-29 20:20:22,426356,whiplash+2014,4
2023-11-29 20:20:22,745064,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:22,27654,peyton+place+1957,4
2023-11-29 20:20:22,150651,ronin+1998,3
2023-11-29 20:20:22,318043,the+cheshire+murders+2013,3
2023-11-29 20:20:22,315162,visions+of+light+1992,4
2023-11-29 20:20:22,189173,american+beauty+1999,5
2023-11-29 20:20:22,510740,chappie+2015,4
2023-11-29 20:20:23,191913,sink+or+swim+1990,3
2023-11-29 20:20:23,589438,dumbo+1941,3
2023-11-29 20:20:23,672759,horror+business+2005,3
2023-11-29 20:20:23,347574,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:23,220014,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:23,315610,noras+will+2008,2
2023-11-29 20:20:23,645184,family+guy+presents+stewie+griffin+the+untold+story+2005,3
2023-11-29 20:20:23,414988,friday+the+13th+1980,3
2023-11-29 20:20:23,703323,source+code+2011,4
2023-11-29 20:20:23,614332,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:24,314874,less+than+zero+1987,3
2023-11-29 20:20:24,161183,bells+of+capistrano+1942,3
2023-11-29 20:20:24,554041,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:24,86864,happy+family+2010,4
2023-11-29 20:20:24,723430,the+americanization+of+emily+1964,4
2023-11-29 20:20:25,524685,close+encounters+of+the+third+kind+1977,5
2023-11-29 20:20:25,404322,les+carabiniers+1963,4
2023-11-29 20:20:25,277064,my+neighbor+totoro+1988,3
2023-11-29 20:20:25,67772,snowpiercer+2013,3
2023-11-29 20:20:25,304464,latalante+1934,3
2023-11-29 20:20:25,53188,bright+leaves+2004,4
2023-11-29 20:20:25,660082,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:20:26,218767,leon+the+professional+1994,5
2023-11-29 20:20:26,689478,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:26,510831,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:20:26,748429,terrors+advocate+2007,4
2023-11-29 20:20:26,62471,pulp+fiction+1994,4
2023-11-29 20:20:26,690620,country+1984,3
2023-11-29 20:20:26,665099,apocalypse+now+1979,4
2023-11-29 20:20:27,8691,aziz+ansari+intimate+moments+for+a+sensual+evening+2010,3
2023-11-29 20:20:27,675537,nine+ways+to+approach+helsinki+1982,3
2023-11-29 20:20:27,248501,pulp+fiction+1994,4
2023-11-29 20:20:27,461665,pulp+fiction+1994,5
2023-11-29 20:20:27,776628,deadline+at+dawn+1946,3
2023-11-29 20:20:27,20560,speak+2004,3
2023-11-29 20:20:27,264971,pulp+fiction+1994,5
2023-11-29 20:20:27,653671,moontide+1942,4
2023-11-29 20:20:27,454191,first+position+2011,4
2023-11-29 20:20:27,83285,room+237+2012,4
2023-11-29 20:20:27,154712,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:27,723822,the+curse+of+the+werewolf+1961,3
2023-11-29 20:20:27,655945,mulan+1998,3
2023-11-29 20:20:28,734634,toy+story+1995,4
2023-11-29 20:20:28,176750,pulp+fiction+1994,3
2023-11-29 20:20:28,338092,i+vitelloni+1953,4
2023-11-29 20:20:28,565855,the+broken+hearts+club+a+romantic+comedy+2000,4
2023-11-29 20:20:28,427799,alice+in+wonderland+1951,4
2023-11-29 20:20:29,270351,pulp+fiction+1994,3
2023-11-29 20:20:29,395458,outskirts+1933,3
2023-11-29 20:20:29,522611,leon+the+professional+1994,5
2023-11-29 20:20:29,266870,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:29,336897,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:30,191208,brave+2012,3
2023-11-29 20:20:30,155744,frozen+2013,4
2023-11-29 20:20:30,149356,harry+potter+and+the+chamber+of+secrets+2002,4
2023-11-29 20:20:30,278639,big+1988,4
2023-11-29 20:20:30,597377,bey+yaar+2014,3
2023-11-29 20:20:30,231543,harry+potter+and+the+philosophers+stone+2001,5
2023-11-29 20:20:31,171416,afterburn+1992,4
2023-11-29 20:20:31,566538,blades+of+glory+2007,4
2023-11-29 20:20:31,562409,the+innocents+1961,5
2023-11-29 20:20:31,9034,interstellar+2014,4
2023-11-29 20:20:31,20759,postman+blues+1997,4
2023-11-29 20:20:31,729534,dragon+ball+z+broly+-+second+coming+1994,3
2023-11-29 20:20:32,606099,a+night+for+dying+tigers+2010,2
2023-11-29 20:20:32,611066,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:32,117491,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:32,331030,begotten+1990,3
2023-11-29 20:20:32,705049,cops+1922,4
2023-11-29 20:20:32,448870,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:33,20546,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:20:33,380218,new+jersey+drive+1995,5
2023-11-29 20:20:33,716393,winter+in+wartime+2008,4
2023-11-29 20:20:33,483649,how+to+train+your+dragon+2010,4
2023-11-29 20:20:33,539798,close+your+eyes+2002,3
2023-11-29 20:20:33,243787,dead+like+me+life+after+death+2009,3
2023-11-29 20:20:33,481242,tokyo+gore+police+2008,3
2023-11-29 20:20:33,729352,the+dark+2006,3
2023-11-29 20:20:33,783559,the+deadly+spawn+1983,4
2023-11-29 20:20:33,193096,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:34,297561,night+of+the+living+dorks+2004,4
2023-11-29 20:20:34,344620,the+tigger+movie+2000,3
2023-11-29 20:20:34,452046,the+lion+king+1994,4
2023-11-29 20:20:34,45523,harry+potter+and+the+goblet+of+fire+2005,4
2023-11-29 20:20:34,466655,the+fox+1967,4
2023-11-29 20:20:35,342084,the+killing+1956,4
2023-11-29 20:20:35,764195,another+9+12+weeks+1997,4
2023-11-29 20:20:35,292373,lovers+and+other+strangers+1970,4
2023-11-29 20:20:35,415875,anastasia+1997,3
2023-11-29 20:20:35,739983,fail-safe+1964,4
2023-11-29 20:20:35,554607,tinker+tailor+soldier+spy+2011,5
2023-11-29 20:20:35,696463,whos+singin+over+there+1980,5
2023-11-29 20:20:36,678893,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:36,116912,avatar+2009,4
2023-11-29 20:20:36,753935,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:36,60276,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:36,772872,pinocchio+1940,4
2023-11-29 20:20:36,788323,without+a+clue+1988,4
2023-11-29 20:20:37,296055,whiplash+2014,4
2023-11-29 20:20:37,39737,time+to+leave+2005,4
2023-11-29 20:20:37,709777,fury+2014,4
2023-11-29 20:20:37,551299,oceans+eleven+2001,3
2023-11-29 20:20:37,562678,stake+land+2010,4
2023-11-29 20:20:37,759023,the+unknown+soldier+1985,4
2023-11-29 20:20:37,463839,my+neighbor+totoro+1988,4
2023-11-29 20:20:37,514426,hidalgo+2004,3
2023-11-29 20:20:37,20249,the+divide+2011,4
2023-11-29 20:20:38,555152,whiplash+2014,4
2023-11-29 20:20:38,658940,red+desert+1964,3
2023-11-29 20:20:38,53796,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:38,289177,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
2023-11-29 20:20:38,157961,kundun+1997,4
2023-11-29 20:20:39,810927,she+no+longer+talks_+she+shoots+1972,4
2023-11-29 20:20:39,671632,pulp+fiction+1994,5
2023-11-29 20:20:39,182701,the+uncommon+making+of+petulia+2006,4
2023-11-29 20:20:39,315007,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:39,320207,men+in+black+ii+2002,3
2023-11-29 20:20:39,725114,streets+of+fire+1984,4
2023-11-29 20:20:39,236981,harry+potter+and+the+chamber+of+secrets+2002,3
2023-11-29 20:20:40,371997,shrek+2+2004,4
2023-11-29 20:20:40,449503,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:20:40,342783,the+dark+knight+rises+2012,5
2023-11-29 20:20:40,646563,the+fifth+element+1997,4
2023-11-29 20:20:40,562492,black+dragons+1942,3
2023-11-29 20:20:40,115633,camp+de+thiaroye+1988,3
2023-11-29 20:20:40,258411,machuca+2004,4
2023-11-29 20:20:40,578684,divergent+2014,3
2023-11-29 20:20:40,137371,whiplash+2014,4
2023-11-29 20:20:40,658527,the+notorious+bettie+page+2005,4
2023-11-29 20:20:40,379764,walle+2008,4
2023-11-29 20:20:41,234697,the+lord+of+the+rings+1978,3
2023-11-29 20:20:41,650522,the+last+of+the+unjust+2013,3
2023-11-29 20:20:41,55447,whiplash+2014,4
2023-11-29 20:20:41,699140,a+werewolf+boy+2012,3
2023-11-29 20:20:41,335434,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:41,271500,amandla+a+revolution+in+four-part+harmony+2002,5
2023-11-29 20:20:41,760735,moonstruck+1987,3
2023-11-29 20:20:41,304144,red+state+2011,4
2023-11-29 20:20:41,200831,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:42,570435,the+hatchet+man+1932,4
2023-11-29 20:20:42,764964,htel+du+nord+1938,3
2023-11-29 20:20:42,667248,kikis+delivery+service+1989,4
2023-11-29 20:20:42,320757,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:42,247041,interstellar+2014,5
2023-11-29 20:20:42,510808,glory+to+the+filmmaker+2007,5
2023-11-29 20:20:42,270209,the+lion+king+1994,4
2023-11-29 20:20:42,254509,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:43,572251,the+heiress+1949,4
2023-11-29 20:20:43,215407,maid+in+sweden+1971,4
2023-11-29 20:20:43,427876,the+dark+knight+rises+2012,5
2023-11-29 20:20:43,617933,pulp+fiction+1994,4
2023-11-29 20:20:44,183222,interstellar+2014,4
2023-11-29 20:20:44,6480,the+godfather+1972,5
2023-11-29 20:20:44,625799,payback+1999,4
2023-11-29 20:20:44,178157,dreamworld+2012,3
2023-11-29 20:20:44,72456,tangled+2010,3
2023-11-29 20:20:44,752906,coraline+2009,4
2023-11-29 20:20:44,125988,pulp+fiction+1994,4
2023-11-29 20:20:44,352551,too+hot+to+handle+1938,3
2023-11-29 20:20:44,586605,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:45,264324,jim+gaffigan+obsessed+2014,4
2023-11-29 20:20:45,747317,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:20:45,291282,joint+security+area+2000,4
2023-11-29 20:20:45,114368,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:45,355740,snow+white+and+the+seven+dwarfs+1937,4
2023-11-29 20:20:45,176767,super+bitch+1973,3
2023-11-29 20:20:45,544433,helvetica+2007,4
2023-11-29 20:20:45,543302,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:20:45,316825,captain+america+1979,3
2023-11-29 20:20:45,681863,detective+dee+and+the+mystery+of+the+phantom+flame+2010,4
2023-11-29 20:20:45,600634,pontypool+2009,3
2023-11-29 20:20:46,105228,safety+not+guaranteed+2012,4
2023-11-29 20:20:46,528611,my+old+lady+2014,3
2023-11-29 20:20:46,336490,war+photographer+2001,5
2023-11-29 20:20:46,195378,the+funeral+1996,3
2023-11-29 20:20:46,50528,mon+oncle+antoine+1971,3
2023-11-29 20:20:46,355448,interstellar+2014,5
2023-11-29 20:20:46,346970,scrooge+1951,3
2023-11-29 20:20:47,712448,protektor+2009,4
2023-11-29 20:20:47,386197,se7en+1995,4
2023-11-29 20:20:47,421844,ghostbusters+1984,4
2023-11-29 20:20:47,455239,the+samaritan+2012,3
2023-11-29 20:20:47,554833,the+great+debaters+2007,3
2023-11-29 20:20:48,652072,the+dead+pool+1988,3
2023-11-29 20:20:48,613285,inglourious+basterds+2009,4
2023-11-29 20:20:48,622612,the+giant+mechanical+man+2012,4
2023-11-29 20:20:48,557414,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:48,455031,all+that+glitters+2010,3
2023-11-29 20:20:48,599075,kingsman+the+secret+service+2015,4
2023-11-29 20:20:48,96292,interstellar+2014,5
2023-11-29 20:20:48,380406,how+to+train+your+dragon+2+2014,4
2023-11-29 20:20:48,650675,accident+1967,3
2023-11-29 20:20:48,708756,monsters_+inc.+2001,5
2023-11-29 20:20:48,486491,two+guys+talkin+about+girls+1995,4
2023-11-29 20:20:48,99823,the+lord+of+the+rings+the+two+towers+2002,2
2023-11-29 20:20:48,4944,boyfriends+and+girlfriends+1987,4
2023-11-29 20:20:48,653738,whiplash+2014,5
2023-11-29 20:20:48,630142,canon+1964,3
2023-11-29 20:20:49,363852,the+rage+in+placid+lake+2003,4
2023-11-29 20:20:49,649804,forrest+gump+1994,5
2023-11-29 20:20:49,69078,performance+1970,5
2023-11-29 20:20:49,242214,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:20:49,223684,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:49,559893,akira+1988,4
2023-11-29 20:20:50,653140,little+big+league+1994,4
2023-11-29 20:20:50,202654,the+triplets+of+belleville+2003,4
2023-11-29 20:20:50,380762,where+the+day+takes+you+1992,4
2023-11-29 20:20:50,648224,go_+go+second+time+virgin+1969,4
2023-11-29 20:20:50,379373,the+legend+i+1993,4
2023-11-29 20:20:50,431259,murder+at+1600+1997,3
2023-11-29 20:20:51,692435,serrallonga+2008,4
2023-11-29 20:20:51,640346,whiplash+2014,4
2023-11-29 20:20:51,83985,spirited+away+2001,3
2023-11-29 20:20:52,35170,pulp+fiction+1994,5
2023-11-29 20:20:52,80926,miss+julie+1999,4
2023-11-29 20:20:52,155923,saints+and+soldiers+the+void+2014,4
2023-11-29 20:20:53,507075,rosetta+1999,5
2023-11-29 20:20:53,439654,harry+potter+and+the+philosophers+stone+2001,4
2023-11-29 20:20:53,754343,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:54,25884,american+mullet+2001,3
2023-11-29 20:20:54,8995,interstellar+2014,4
2023-11-29 20:20:54,472000,pulp+fiction+1994,5
2023-11-29 20:20:54,705317,pippi+in+the+south+seas+1970,3
2023-11-29 20:20:54,281566,chalet+girl+2011,4
2023-11-29 20:20:54,289292,the+rocket+2013,4
2023-11-29 20:20:55,728204,george++a.j.+2009,4
2023-11-29 20:20:55,458155,ghosts+of+cit+soleil+2006,4
2023-11-29 20:20:55,232308,camouflage+1977,4
2023-11-29 20:20:55,559581,rosencrantz+and+guildenstern+are+undead+2009,3
2023-11-29 20:20:56,620821,the+matrix+revolutions+2003,5
2023-11-29 20:20:56,553763,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:20:56,748662,the+story+of+temple+drake+1933,4
2023-11-29 20:20:56,464632,you+and+me+1938,3
2023-11-29 20:20:56,367864,leon+the+professional+1994,4
2023-11-29 20:20:56,493090,control+2007,3
2023-11-29 20:20:56,39692,vanishing+point+1971,3
2023-11-29 20:20:56,486988,italianamerican+1974,5
2023-11-29 20:20:56,594880,get+over+it+2001,3
2023-11-29 20:20:57,748622,the+incredible+hulk+2008,3
2023-11-29 20:20:57,343190,the+worlds+end+2013,4
2023-11-29 20:20:57,751798,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:57,105260,the+emperors+new+groove+2000,4
2023-11-29 20:20:57,548881,all+things+fair+1995,4
2023-11-29 20:20:57,793441,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:58,148034,hawaiian+vacation+2011,4
2023-11-29 20:20:58,212876,strange+planet+1999,2
2023-11-29 20:20:58,192916,stockholm_+pennsylvania+2015,3
2023-11-29 20:20:58,778944,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:20:58,473132,pulp+fiction+1994,3
2023-11-29 20:20:58,262732,roman+2006,3
2023-11-29 20:20:58,282218,tracks+2014,4
2023-11-29 20:20:58,381998,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:58,251332,shutter+island+2010,4
2023-11-29 20:20:58,699780,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:20:58,462232,election+2005,4
2023-11-29 20:20:58,25943,the+killers+1946,4
2023-11-29 20:20:58,759644,the+bothersome+man+2006,4
2023-11-29 20:20:59,540062,charlie+and+the+chocolate+factory+2005,3
2023-11-29 20:20:59,215913,martin+1978,5
2023-11-29 20:20:59,178268,the+quick+and+the+dead+1987,2
2023-11-29 20:20:59,621359,the+man+who+knew+too+much+1956,3
2023-11-29 20:20:59,709683,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:20:59,435423,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:59,120605,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:20:59,120383,thelma++louise+1991,4
2023-11-29 20:20:59,189046,the+trio+1998,3
2023-11-29 20:20:59,359926,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:21:00,270404,into+the+blue+2+the+reef+2009,3
2023-11-29 20:21:00,362166,virus+x+2010,4
2023-11-29 20:21:00,631235,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:21:00,417410,whiplash+2014,4
2023-11-29 20:21:00,803607,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:21:00,607407,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:21:00,148527,the+wolf+of+wall+street+2013,4
2023-11-29 20:21:00,64363,the+details+2012,3
2023-11-29 20:21:00,60243,pulp+fiction+1994,5
2023-11-29 20:21:00,86312,whiplash+2014,4
2023-11-29 20:21:01,460609,santa+claus+is+a+stinker+1982,4
2023-11-29 20:21:01,426853,the+shining+1980,4
2023-11-29 20:21:01,351529,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:21:01,516438,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:21:01,661078,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:21:01,86423,interstellar+2014,5
2023-11-29 20:21:01,163262,the+godfather+1972,3
2023-11-29 20:21:01,646589,the+importance+of+being+earnest+1952,4
2023-11-29 20:21:01,292227,death+wish+1974,3
2023-11-29 20:21:01,598354,i+accuse+1938,4
2023-11-29 20:21:01,703247,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:21:01,600331,the+avengers+2012,3
2023-11-29 20:21:02,697409,the+imitation+game+2014,5
2023-11-29 20:21:02,542070,pulp+fiction+1994,4
2023-11-29 20:21:02,275751,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:21:02,473305,up+2009,5
2023-11-29 20:21:02,38768,a+woman+under+the+influence+1974,4
2023-11-29 20:21:03,157595,seconds+1966,4
2023-11-29 20:21:03,78901,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:21:03,503732,angels+with+dirty+faces+1938,4
2023-11-29 20:21:03,685837,whiplash+2014,5
2023-11-29 20:21:03,607915,testament+t1983,4
2023-11-29 20:21:03,363139,the+400+blows+1959,5
2023-11-29 20:21:03,265615,dave+1993,3
2023-11-29 20:21:03,38111,seven+minutes+2009,4
2023-11-29 20:21:03,702198,ran+1985,4
2023-11-29 20:21:03,449277,dillinger+1973,4
2023-11-29 20:21:03,412031,patti+smith+dream+of+life+2008,3
2023-11-29 20:21:04,757081,roman+2006,4
2023-11-29 20:21:04,725480,master+and+commander+the+far+side+of+the+world+2003,3
2023-11-29 20:21:04,183280,drunken+angel+1948,4
2023-11-29 20:21:04,520496,amadeus+1984,4
2023-11-29 20:21:05,699053,flash+gordon+1980,3
2023-11-29 20:21:05,7383,conviction+2010,3
2023-11-29 20:21:05,376595,police+story+2+1988,5
