timestamp,userid,movieid,minute_watched
1698607381288762982,2023-10-29T15:23:01,230935,interstellar+2014,66
1698607381288747318,2023-10-29T15:23:01,223358,the+lord+of+the+rings+the+two+towers+2002,57
1698607381288714138,2023-10-29T15:23:01,172363,pulp+fiction+1994,17
1698607381288558734,2023-10-29T15:23:01,78238,the+lord+of+the+rings+the+return+of+the+king+2003,37
1698607381288546594,2023-10-29T15:23:01,392937,la+cienaga+2001,92
1698607381288538826,2023-10-29T15:23:01,248481,the+dark+knight+rises+2012,12
1698607381287029160,2023-10-29T15:23:01,571026,interstellar+2014,98
1698607381287024954,2023-10-29T15:23:01,359362,romanzo+criminale+2005,21
1698607381286966689,2023-10-29T15:23:01,345890,pulp+fiction+1994,51
1698607381286953472,2023-10-29T15:23:01,34942,the+lord+of+the+rings+the+return+of+the+king+2003,5
1698607381284800894,2023-10-29T15:23:01,474942,the+lord+of+the+rings+the+return+of+the+king+2003,129
1698607381283262287,2023-10-29T15:23:01,229926,cypher+2002,14
1698607381281825079,2023-10-29T15:23:01,30024,one+flew+over+the+cuckoos+nest+1975,100
1698607381281820994,2023-10-29T15:23:01,8260,interstellar+2014,116
1698607381281777516,2023-10-29T15:23:01,416073,whiplash+2014,12
1698607381281772149,2023-10-29T15:23:01,89975,pulp+fiction+1994,140
1698607381280583452,2023-10-29T15:23:01,453544,shivers+1975,28
1698607381280499468,2023-10-29T15:23:01,457274,the+lord+of+the+rings+the+return+of+the+king+2003,193
1698607381278604681,2023-10-29T15:23:01,314888,the+sting+1973,124
1698607381277086829,2023-10-29T15:23:01,345853,the+lord+of+the+rings+the+two+towers+2002,134
1698607381277076399,2023-10-29T15:23:01,355238,pulp+fiction+1994,51
1698607381276175754,2023-10-29T15:23:01,548037,pulp+fiction+1994,61
1698607381276171288,2023-10-29T15:23:01,449676,the+lord+of+the+rings+the+return+of+the+king+2003,15
1698607381275166643,2023-10-29T15:23:01,376750,back+to+the+future+1985,8
1698607381275156019,2023-10-29T15:23:01,348591,whiplash+2014,70
1698607381275147046,2023-10-29T15:23:01,111030,pulp+fiction+1994,147
1698607381275041748,2023-10-29T15:23:01,9140,the+lord+of+the+rings+the+two+towers+2002,26
1698607381275036748,2023-10-29T15:23:01,41015,la+belle+noiseuse+1991,139
1698607381275032846,2023-10-29T15:23:01,491629,the+shawshank+redemption+1994,126
1698607381273367162,2023-10-29T15:23:01,303606,the+lord+of+the+rings+the+two+towers+2002,110
1698607381273362310,2023-10-29T15:23:01,556036,pulp+fiction+1994,132
1698607381273191613,2023-10-29T15:23:01,551103,the+lord+of+the+rings+the+return+of+the+king+2003,165
1698607381273183283,2023-10-29T15:23:01,238744,the+lord+of+the+rings+the+two+towers+2002,75
1698607381271198233,2023-10-29T15:23:01,377147,whiplash+2014,36
1698607381270423657,2023-10-29T15:23:01,512740,pulp+fiction+1994,23
1698607381270421327,2023-10-29T15:23:01,320787,interstellar+2014,4
1698607381270246260,2023-10-29T15:23:01,55600,the+lord+of+the+rings+the+return+of+the+king+2003,100
1698607381270242907,2023-10-29T15:23:01,18848,the+lord+of+the+rings+the+return+of+the+king+2003,197
1698607381270239428,2023-10-29T15:23:01,48204,one+flew+over+the+cuckoos+nest+1975,21
1698607381269383710,2023-10-29T15:23:01,302834,the+lord+of+the+rings+the+return+of+the+king+2003,63
1698607381269380416,2023-10-29T15:23:01,310038,the+lord+of+the+rings+the+return+of+the+king+2003,82
1698607381269113516,2023-10-29T15:23:01,186498,interstellar+2014,129
1698607381268249701,2023-10-29T15:23:01,552453,le+deuxime+souffle+1966,66
1698607381266501569,2023-10-29T15:23:01,393758,the+lord+of+the+rings+the+return+of+the+king+2003,23
1698607381266498632,2023-10-29T15:23:01,389991,moving+violations+1985,69
1698607381266296356,2023-10-29T15:23:01,493910,boy+meets+girl+1984,21
1698607381266278799,2023-10-29T15:23:01,405835,the+lord+of+the+rings+the+two+towers+2002,180
1698607381266273703,2023-10-29T15:23:01,408248,the+lord+of+the+rings+the+two+towers+2002,50
1698607381266267876,2023-10-29T15:23:01,424105,the+dark+knight+rises+2012,87
1698607381266264377,2023-10-29T15:23:01,412685,bright+star+2009,12
1698607381266259662,2023-10-29T15:23:01,245973,troubled+water+2008,84
1698607381266252282,2023-10-29T15:23:01,258058,the+dark+knight+2008,103
1698607381266229953,2023-10-29T15:23:01,86081,something+new+2006,75
1698607381266217100,2023-10-29T15:23:01,396487,the+lord+of+the+rings+the+return+of+the+king+2003,10
1698607381266195180,2023-10-29T15:23:01,144656,the+lord+of+the+rings+the+return+of+the+king+2003,123
1698607381266186290,2023-10-29T15:23:01,428956,transit+2012,27
1698607381264158370,2023-10-29T15:23:01,80418,the+yards+2000,80
1698607381261429994,2023-10-29T15:23:01,551098,the+lord+of+the+rings+the+return+of+the+king+2003,19
1698607381261416277,2023-10-29T15:23:01,168282,obvious+child+2014,69
1698607381261342251,2023-10-29T15:23:01,526508,seven+samurai+1954,60
1698607381261331527,2023-10-29T15:23:01,76804,pulp+fiction+1994,17
1698607381261307585,2023-10-29T15:23:01,297478,the+lord+of+the+rings+the+two+towers+2002,99
1698607381260354660,2023-10-29T15:23:01,95705,titanic+1997,97
1698607381260351795,2023-10-29T15:23:01,349925,one+flew+over+the+cuckoos+nest+1975,49
1698607381260253711,2023-10-29T15:23:01,418142,ordet+1955,2
1698607381260202149,2023-10-29T15:23:01,34379,the+dark+knight+2008,15
1698607381260131455,2023-10-29T15:23:01,102180,pulp+fiction+1994,26
1698607381260126724,2023-10-29T15:23:01,554674,the+lord+of+the+rings+the+two+towers+2002,134
1698607381260123205,2023-10-29T15:23:01,308381,the+lord+of+the+rings+the+return+of+the+king+2003,91
1698607381260118798,2023-10-29T15:23:01,171380,one+flew+over+the+cuckoos+nest+1975,70
1698607381259994823,2023-10-29T15:23:01,202550,the+lord+of+the+rings+the+two+towers+2002,145
1698607381259988321,2023-10-29T15:23:01,75290,one+flew+over+the+cuckoos+nest+1975,72
1698607381227382893,2023-10-29T15:23:01,312390,the+hero+love+story+of+a+spy+2003,86
1698607381226976691,2023-10-29T15:23:01,528057,princess+mononoke+1997,92
1698607381223227668,2023-10-29T15:23:01,86997,the+lord+of+the+rings+the+two+towers+2002,170
1698607381223038193,2023-10-29T15:23:01,7625,seven+samurai+1954,127
1698607381223022129,2023-10-29T15:23:01,209766,pulp+fiction+1994,24
1698607381222975933,2023-10-29T15:23:01,283440,the+iron+horse+1924,142
1698607381222961113,2023-10-29T15:23:01,552982,one+flew+over+the+cuckoos+nest+1975,60
1698607381222945073,2023-10-29T15:23:01,53219,the+lord+of+the+rings+the+two+towers+2002,26
1698607381222933803,2023-10-29T15:23:01,532784,the+lord+of+the+rings+the+two+towers+2002,88
1698607381222907544,2023-10-29T15:23:01,556122,the+lord+of+the+rings+the+two+towers+2002,66
1698607381222893904,2023-10-29T15:23:01,576282,the+lord+of+the+rings+the+return+of+the+king+2003,40
1698607381222888180,2023-10-29T15:23:01,336986,the+lord+of+the+rings+the+return+of+the+king+2003,39
1698607381222881277,2023-10-29T15:23:01,377502,the+lord+of+the+rings+the+two+towers+2002,167
1698607381222668992,2023-10-29T15:23:01,185867,the+lord+of+the+rings+the+return+of+the+king+2003,113
1698607381222657982,2023-10-29T15:23:01,418623,interstellar+2014,31
1698607381222649162,2023-10-29T15:23:01,278611,one+flew+over+the+cuckoos+nest+1975,120
1698607381220509117,2023-10-29T15:23:01,247296,poolhall+junkies+2002,41
1698607381220084020,2023-10-29T15:23:01,417871,marianne+and+juliane+1981,37
1698607381218314362,2023-10-29T15:23:01,2834,harry+potter+and+the+prisoner+of+azkaban+2004,111
1698607381218308191,2023-10-29T15:23:01,401313,whiplash+2014,24
1698607381218100661,2023-10-29T15:23:01,267053,the+lord+of+the+rings+the+two+towers+2002,163
1698607381218092808,2023-10-29T15:23:01,562364,the+lord+of+the+rings+the+two+towers+2002,159
1698607381218082577,2023-10-29T15:23:01,8179,the+lord+of+the+rings+the+return+of+the+king+2003,9
1698607381216457724,2023-10-29T15:23:01,549764,seven+samurai+1954,29
1698607381216445809,2023-10-29T15:23:01,306319,the+lord+of+the+rings+the+return+of+the+king+2003,83
1698607381216441757,2023-10-29T15:23:01,338406,cry+freedom+1987,60
1698607381216438173,2023-10-29T15:23:01,218064,touching+the+void+2003,100
1698607381216158378,2023-10-29T15:23:01,313164,pulp+fiction+1994,93
1698607381216136775,2023-10-29T15:23:01,480764,the+lord+of+the+rings+the+return+of+the+king+2003,52
1698607381213865051,2023-10-29T15:23:01,485639,ratatouille+2007,1
1698607381213613213,2023-10-29T15:23:01,165821,the+lord+of+the+rings+the+return+of+the+king+2003,25
1698607381213600470,2023-10-29T15:23:01,63019,one+flew+over+the+cuckoos+nest+1975,57
1698607381210432501,2023-10-29T15:23:01,286600,pulp+fiction+1994,113
1698607381210428190,2023-10-29T15:23:01,329864,interstellar+2014,25
1698607381210425246,2023-10-29T15:23:01,21920,pulp+fiction+1994,123
1698607381210421286,2023-10-29T15:23:01,449520,the+godfather+1972,142
1698607381210412302,2023-10-29T15:23:01,399154,secretariat+2010,68
1698607381210406996,2023-10-29T15:23:01,180933,crook+2004,7
1698607381210402945,2023-10-29T15:23:01,8221,the+lord+of+the+rings+the+return+of+the+king+2003,11
1698607381208964748,2023-10-29T15:23:01,275289,the+lord+of+the+rings+the+two+towers+2002,113
1698607381208956814,2023-10-29T15:23:01,455058,pulp+fiction+1994,130
1698607381208934191,2023-10-29T15:23:01,355773,seven+samurai+1954,28
1698607381208926961,2023-10-29T15:23:01,50081,interstellar+2014,162
1698607381208918339,2023-10-29T15:23:01,121501,the+lord+of+the+rings+the+two+towers+2002,90
1698607381208912583,2023-10-29T15:23:01,115811,rigoletto+1993,11
1698607381208897809,2023-10-29T15:23:01,474439,whiplash+2014,14
1698607381208893253,2023-10-29T15:23:01,467116,big+hero+6+2014,33
1698607381208889975,2023-10-29T15:23:01,462169,pirates+of+the+caribbean+dead+mans+chest+2006,151
1698607381208885938,2023-10-29T15:23:01,154433,one+flew+over+the+cuckoos+nest+1975,95
1698607381208781714,2023-10-29T15:23:01,471785,the+lord+of+the+rings+the+two+towers+2002,30
1698607381208775894,2023-10-29T15:23:01,369438,saving+private+ryan+1998,65
1698607381208771188,2023-10-29T15:23:01,5988,interstellar+2014,87
1698607381207196000,2023-10-29T15:23:01,213773,casino+royale+2006,143
1698607381207190839,2023-10-29T15:23:01,335039,pulp+fiction+1994,154
1698607381207009347,2023-10-29T15:23:01,36337,pulp+fiction+1994,57
1698607381203747250,2023-10-29T15:23:01,496472,the+shawshank+redemption+1994,55
1698607381202061301,2023-10-29T15:23:01,271456,aliens+1986,122
1698607381202040611,2023-10-29T15:23:01,100784,the+lord+of+the+rings+the+two+towers+2002,16
1698607381202024069,2023-10-29T15:23:01,437,interstellar+2014,69
1698607381202015255,2023-10-29T15:23:01,197185,the+lord+of+the+rings+the+two+towers+2002,161
1698607381202007727,2023-10-29T15:23:01,173618,the+lord+of+the+rings+the+two+towers+2002,10
1698607381201895927,2023-10-29T15:23:01,115747,one+flew+over+the+cuckoos+nest+1975,35
1698607381201891357,2023-10-29T15:23:01,202779,whiplash+2014,68
1698607381201887390,2023-10-29T15:23:01,550126,city+zero+1989,97
1698607381200538537,2023-10-29T15:23:01,132780,my+neighbor+totoro+1988,22
1698607381200498067,2023-10-29T15:23:01,303991,pulp+fiction+1994,61
1698607381198826163,2023-10-29T15:23:01,503377,the+lord+of+the+rings+the+return+of+the+king+2003,179
1698607381197931422,2023-10-29T15:23:01,10899,the+lord+of+the+rings+the+two+towers+2002,28
1698607381197914743,2023-10-29T15:23:01,513386,interstellar+2014,76
1698607381197907909,2023-10-29T15:23:01,102575,monty+python+and+the+holy+grail+1975,42
1698607381197888995,2023-10-29T15:23:01,160867,extreme+measures+1996,97
1698607381197882045,2023-10-29T15:23:01,472908,pulp+fiction+1994,2
1698607381197879445,2023-10-29T15:23:01,80118,the+lord+of+the+rings+the+two+towers+2002,9
1698607381197877392,2023-10-29T15:23:01,442034,whiplash+2014,87
1698607381197872204,2023-10-29T15:23:01,520277,aliens+1986,87
1698607381197864772,2023-10-29T15:23:01,78403,harry+potter+and+the+goblet+of+fire+2005,94
1698607381197859136,2023-10-29T15:23:01,408613,cold+comfort+farm+1995,42
1698607381197817689,2023-10-29T15:23:01,574419,interstellar+2014,163
1698607381197812657,2023-10-29T15:23:01,526961,interstellar+2014,170
1698607381197808411,2023-10-29T15:23:01,90280,the+lord+of+the+rings+the+return+of+the+king+2003,68
1698607381196598561,2023-10-29T15:23:01,42985,the+lord+of+the+rings+the+return+of+the+king+2003,149
1698607381196590849,2023-10-29T15:23:01,491775,up+2009,15
1698607381196559239,2023-10-29T15:23:01,52104,chinaman+2005,11
1698607381196554339,2023-10-29T15:23:01,125066,first+blood+1982,63
1698607381196549525,2023-10-29T15:23:01,4809,lifeboat+1944,2
1698607381193405673,2023-10-29T15:23:01,382835,batman+begins+2005,26
1698607381193384300,2023-10-29T15:23:01,72429,kes+1969,101
1698607381193379749,2023-10-29T15:23:01,295039,my+neighbor+totoro+1988,0
1698607381193362676,2023-10-29T15:23:01,566758,the+lord+of+the+rings+the+two+towers+2002,0
1698607381193348357,2023-10-29T15:23:01,408174,the+lord+of+the+rings+the+two+towers+2002,8
1698607381193229201,2023-10-29T15:23:01,218636,the+lord+of+the+rings+the+two+towers+2002,150
1698607381193219392,2023-10-29T15:23:01,302344,pulp+fiction+1994,0
1698607381191658478,2023-10-29T15:23:01,546860,the+lord+of+the+rings+the+two+towers+2002,41
1698607381191632479,2023-10-29T15:23:01,531114,iron+man+3+2013,89
1698607381191621952,2023-10-29T15:23:01,408112,interstellar+2014,59
1698607381190112051,2023-10-29T15:23:01,173366,the+fourth+world+war+2003,5
1698607381189294374,2023-10-29T15:23:01,361867,saving+private+ryan+1998,123
1698607381189285828,2023-10-29T15:23:01,341328,pulp+fiction+1994,69
1698607381189258229,2023-10-29T15:23:01,394986,the+lord+of+the+rings+the+two+towers+2002,2
1698607381189243777,2023-10-29T15:23:01,4281,the+godfather+1972,7
1698607381189227005,2023-10-29T15:23:01,413957,interstellar+2014,155
1698607381189215694,2023-10-29T15:23:01,386168,thor+the+dark+world+2013,112
1698607381189198339,2023-10-29T15:23:01,439254,whiplash+2014,34
1698607381189181937,2023-10-29T15:23:01,363190,the+lord+of+the+rings+the+two+towers+2002,24
1698607381189172152,2023-10-29T15:23:01,303458,seven+samurai+1954,26
1698607381189042568,2023-10-29T15:23:01,326214,the+lord+of+the+rings+the+two+towers+2002,13
1698607381189032596,2023-10-29T15:23:01,150274,the+lord+of+the+rings+the+return+of+the+king+2003,15
1698607381189025571,2023-10-29T15:23:01,143643,interstellar+2014,156
1698607381187269650,2023-10-29T15:23:01,532917,death+race+inferno+2013,10
1698607381187264746,2023-10-29T15:23:01,468941,pulp+fiction+1994,139
1698607381187260679,2023-10-29T15:23:01,330803,the+lord+of+the+rings+the+return+of+the+king+2003,6
1698607381187152264,2023-10-29T15:23:01,202284,the+lord+of+the+rings+the+return+of+the+king+2003,1
1698607381187145275,2023-10-29T15:23:01,302988,the+lord+of+the+rings+the+two+towers+2002,19
1698607381185419255,2023-10-29T15:23:01,59788,the+lord+of+the+rings+the+two+towers+2002,6
1698607381184954561,2023-10-29T15:23:01,504986,seven+samurai+1954,149
1698607381184949034,2023-10-29T15:23:01,360398,the+lord+of+the+rings+the+two+towers+2002,5
1698607381184943339,2023-10-29T15:23:01,292682,the+lord+of+the+rings+the+two+towers+2002,70
1698607381184829987,2023-10-29T15:23:01,275399,the+royal+scandal+2001,13
1698607381184788991,2023-10-29T15:23:01,116945,pulp+fiction+1994,152
1698607381184753321,2023-10-29T15:23:01,196817,whiplash+2014,6
1698607381184740421,2023-10-29T15:23:01,192948,the+godfather+part+ii+1974,23
1698607381184730118,2023-10-29T15:23:01,405527,the+lord+of+the+rings+the+two+towers+2002,24
1698607381184720915,2023-10-29T15:23:01,404662,the+lord+of+the+rings+the+two+towers+2002,68
1698607381184640242,2023-10-29T15:23:01,460172,i+am+2011,31
1698607381184633681,2023-10-29T15:23:01,164539,pulp+fiction+1994,45
1698607381184628662,2023-10-29T15:23:01,199685,the+lord+of+the+rings+the+two+towers+2002,44
1698607381181891348,2023-10-29T15:23:01,338367,the+lord+of+the+rings+the+two+towers+2002,88
1698607381181881339,2023-10-29T15:23:01,291771,the+lord+of+the+rings+the+two+towers+2002,65
1698607381181875056,2023-10-29T15:23:01,542094,mysterious+skin+2004,39
1698607381181742631,2023-10-29T15:23:01,150228,the+lord+of+the+rings+the+two+towers+2002,132
1698607381181729335,2023-10-29T15:23:01,203733,one+flew+over+the+cuckoos+nest+1975,49
1698607381181722333,2023-10-29T15:23:01,449962,the+lord+of+the+rings+the+two+towers+2002,84
1698607381180698990,2023-10-29T15:23:01,355085,grandmas+boy+2006,17
1698607381180674254,2023-10-29T15:23:01,70079,my+neighbor+totoro+1988,83
1698607381180663790,2023-10-29T15:23:01,60836,the+last+tycoon+1976,56
1698607381180644870,2023-10-29T15:23:01,406526,the+lord+of+the+rings+the+two+towers+2002,112
1698607381180636600,2023-10-29T15:23:01,95422,right+at+your+door+2006,35
1698607381180631304,2023-10-29T15:23:01,568711,whiplash+2014,31
1698607381180625634,2023-10-29T15:23:01,7616,whiplash+2014,75
1698607381180447666,2023-10-29T15:23:01,482463,seven+samurai+1954,46
1698607381180439816,2023-10-29T15:23:01,554525,pulp+fiction+1994,17
1698607381180432799,2023-10-29T15:23:01,498149,pulp+fiction+1994,78
1698607381179718584,2023-10-29T15:23:01,53601,the+lord+of+the+rings+the+return+of+the+king+2003,46
1698607381179351173,2023-10-29T15:23:01,83597,the+lord+of+the+rings+the+two+towers+2002,63
1698607381178814757,2023-10-29T15:23:01,220174,the+lord+of+the+rings+the+two+towers+2002,22
1698607381178803597,2023-10-29T15:23:01,489215,hotel+1967,27
1698607381176985040,2023-10-29T15:23:01,161353,whiplash+2014,38
1698607381174536983,2023-10-29T15:23:01,141852,the+lord+of+the+rings+the+return+of+the+king+2003,145
1698607381174524613,2023-10-29T15:23:01,430552,pulp+fiction+1994,51
1698607381174514191,2023-10-29T15:23:01,230133,the+twins+effect+2003,30
1698607381174508093,2023-10-29T15:23:01,98457,scent+of+a+woman+1992,102
1698607381174500417,2023-10-29T15:23:01,154555,snow+white+and+the+seven+dwarfs+1937,49
1698607381174437607,2023-10-29T15:23:01,484026,the+lord+of+the+rings+the+return+of+the+king+2003,36
1698607381174428024,2023-10-29T15:23:01,503248,office+space+1999,59
1698607381174364465,2023-10-29T15:23:01,52482,seven+samurai+1954,194
1698607381174319254,2023-10-29T15:23:01,384683,the+dark+knight+rises+2012,113
1698607381174313521,2023-10-29T15:23:01,99276,the+lord+of+the+rings+the+two+towers+2002,118
1698607381173042757,2023-10-29T15:23:01,559312,interstellar+2014,78
1698607381173011139,2023-10-29T15:23:01,558262,pulp+fiction+1994,70
