userid,movieid,minute
249789,the+lord+of+the+rings+the+two+towers+2002,27
288652,circus+2000,54
193135,the+science+of+sleep+2006,98
66234,liberty+kid+2007,7
170512,the+round-up+1966,83
63799,grandview_+u.s.a.+1984,53
4924,jackboots+on+whitehall+2010,71
183864,monsters_+inc.+2001,7
220059,lady+windermeres+fan+1925,26
173660,fight+club+1999,76
78284,dirty+dancing+1987,32
115733,mexican+hayride+1948,20
25343,the+lord+of+the+rings+the+two+towers+2002,171
139939,the+godfather+1972,77
67697,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,173
105478,fear+strikes+out+1957,66
297617,ruby+sparks+2012,77
342994,blade+runner+1982,24
301215,the+trail+of+the+lonesome+pine+1936,14
161416,the+lord+of+the+rings+the+return+of+the+king+2003,196
217978,the+princess+and+the+frog+2009,30
108276,speedy+1928,31
76495,surfs+up+2007,42
230565,ponyo+2008,51
32921,the+hunger+games+mockingjay+-+part+1+2014,14
8641,shrek+2001,40
43787,titanic+1997,194
333933,coach+carter+2005,64
127230,the+gendarme+and+the+gendarmettes+1982,74
338604,black+widow+1987,14
352157,carrie+2002,6
334324,remember+the+titans+2000,87
64159,a+summer+in+la+goulette+1996,69
154664,pat+garrett++billy+the+kid+1973,27
137746,the+lord+of+the+rings+the+two+towers+2002,18
23287,rosetta+1999,13
78917,louis+c.k.+hilarious+2010,5
99997,scott+pilgrim+vs.+the+world+2010,45
65529,kill+bill+vol.+1+2003,92
155388,the+avengers+2012,66
301247,cinema+komunisto+2010,83
123591,a+matter+of+life+and+death+1946,89
293211,jackie+brown+1997,155
351108,les+misrables+2000,247
171248,+nos+amours+1983,5
4677,angel-a+2005,12
114331,three+days+of+the+condor+1975,5
181248,something+in+the+air+2012,28
174684,the+way+2010,43
307361,star+wars+1977,55
261473,heartburn+1986,73
194278,the+pirates+in+an+adventure+with+scientists+2012,52
60080,harry+potter+and+the+deathly+hallows+part+2+2011,5
33264,total+recall+1990,20
178532,dig+2004,6
255566,burnt+by+the+sun+1994,28
150491,mad+max+1979,40
302060,the+last+metro+1980,17
161044,delirium+2014,4
117815,the+rules+of+the+game+1939,32
86186,the+details+2012,38
295066,harry+potter+and+the+prisoner+of+azkaban+2004,109
154162,interstellar+2014,50
276827,the+secret+six+1931,35
340838,diary+of+a+cannibal+2007,7
61710,tie+xi+qu+west+of+the+tracks+2002,142
165159,batman+begins+2005,109
73265,dallas+-+war+of+the+ewings+1998,114
116529,shooter+2007,42
145459,complicit+2013,87
199493,moscow+does+not+believe+in+tears+1980,26
42419,men+in+black+1997,77
332166,gladiator+2000,52
168803,the+hobbit+an+unexpected+journey+2012,58
237582,the+lion+king+1994,36
6168,iron+man+2+2010,108
31682,batman+begins+2005,10
180049,this+is+it+2009,52
124913,master+and+commander+the+far+side+of+the+world+2003,11
205524,big+game+2014,59
182202,eight+deadly+shots+1972,64
28971,cookies+fortune+1999,3
216641,interceptor+1992,12
135142,beethoven+1992,10
87021,nina+frisk+2007,32
36264,the+shrine+2010,30
22381,the+hobbit+an+unexpected+journey+2012,90
134149,superman+vs.+the+elite+2012,61
98242,tales+of+ordinary+madness+1981,69
290881,the+wave+2008,104
72285,the+shining+1980,59
64737,constantine+2005,27
322768,kill+bill+vol.+1+2003,52
71584,heimat+a+chronicle+of+germany+1984,738
109494,my+darling+clementine+1946,11
110314,terminator+salvation+2009,72
128809,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,42
316202,galaxy+quest+1999,17
255715,summer+in+february+2013,70
1036,silver+linings+playbook+2012,16
27550,sophies+choice+1982,96
293397,lola+1961,16
206361,thor+the+dark+world+2013,95
137896,the+emperors+club+2002,40
229641,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,12
246492,stonewall+uprising+2010,7
252020,the+protector+1985,41
163154,harry+potter+and+the+order+of+the+phoenix+2007,60
42640,the+cheshire+murders+2013,101
75328,the+terminator+1984,67
194669,the+merchant+of+venice+2004,129
161993,marquis+1989,8
183198,sordid+lives+2001,15
222500,hi+diddle+diddle+1943,25
172128,fools+rush+in+1997,93
271538,forrest+gump+1994,120
30440,beauty+and+the+beast+1991,8
59316,the+imitation+game+2014,56
272389,no+greater+love+2009,5
186998,the+imaginarium+of+doctor+parnassus+2009,40
229442,suspect+x+2008,109
297451,ghostbusters+1984,78
323768,hostage+2005,77
307588,a+cinderella+story+once+upon+a+song+2011,53
136262,zorba+the+greek+1964,13
309125,everyone+else+2009,78
72054,limitless+2011,98
327967,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,86
290654,the+wrong+man+1956,22
206301,deception+1946,25
1952,rush+2013,26
35688,back+to+the+future+1985,19
32223,ten+benny+1995,51
6610,adventureland+2009,103
154391,honey+2013,86
23558,way+down+east+1920,69
269607,inception+2010,123
83680,gasland+2010,14
226858,the+terminator+1984,88
208477,the+lord+of+the+rings+the+two+towers+2002,9
237304,gattaca+1997,38
48957,fight+club+1999,113
137081,beauty+and+the+beast+the+enchanted+christmas+1997,73
255642,big+hero+6+2014,24
192409,gone+girl+2014,34
163013,police+story+1985,63
96123,the+odd+couple+1979,43
320399,time+in+the+minors+2010,7
20417,dead+man+walking+1995,12
284246,tracers+2015,23
100848,youll+never+get+rich+1941,52
344322,the+smart+set+1928,3
110076,the+gospel+according+to+matthew+1964,40
257892,pulp+fiction+1994,139
73532,reservoir+dogs+1992,17
263172,maelstrm+2000,32
29590,close+encounters+of+the+third+kind+1977,125
290511,red+sorghum+1987,72
22734,carve+her+name+with+pride+1958,56
246073,monsieur++hulots+holiday+1953,72
58264,the+matrix+1999,7
341823,indiana+jones+and+the+last+crusade+1989,92
148553,dirt+2001,64
350832,shrek+2+2004,51
35616,from+dusk+till+dawn+1996,87
334716,interstellar+2014,51
155573,mother_+i+love+you+2013,7
141811,the+longest+yard+1974,3
57605,tropic+thunder+2008,47
43985,interstellar+2014,59
26211,the+bourne+legacy+2012,23
73546,kikis+delivery+service+1989,29
88598,the+sting+1973,25
169147,bugsy+1991,69
170003,an+inconvenient+truth+2006,78
239398,johnny+cash+at+folsom+prison+2008,57
212830,rendition+2007,49
119061,forbidden+planet+1956,6
200745,murder+by+contract+1958,23
172828,frozen+2013,58
130242,the+pixar+story+2007,46
87714,55+days+at+peking+1963,118
158318,bolt+2008,41
104472,interstellar+2014,117
197799,even+the+rain+2010,10
40810,the+lie+2011,16
241046,songcatcher+2001,16
223171,finding+nemo+2003,14
75375,predator+1987,2
262427,the+dead+1987,19
145606,beauty+and+the+beast+the+enchanted+christmas+1997,0
71218,1939+hollywoods+greatest+year+2009,0
328832,my+architect+2003,0
285118,the+ring+2002,115
50901,the+nutcracker+the+untold+story+2010,0
119121,amar+akbar+anthony+1977,82
33310,creature+with+the+atom+brain+1955,18
219944,the+amazing+spider-man+2+2014,3
61544,avatar+2009,7
258161,back+to+the+future+1985,116
191074,terminator+2+judgment+day+1991,37
29764,clear+and+present+danger+1994,9
280834,brassed+off+1996,12
318501,harry+potter+and+the+order+of+the+phoenix+2007,54
184809,the+black+windmill+1974,38
108902,nightcrawler+2014,34
144228,forbidden+planet+1956,29
32468,kops+2003,41
292827,the+dark+knight+2008,48
292981,descendant+of+the+sun+1983,65
126109,harry+potter+and+the+philosophers+stone+2001,132
55392,the+shawshank+redemption+1994,39
74567,midnights+children+2012,82
96499,the+gore+gore+girls+1972,74
39617,ebola+syndrome+1996,22
290229,monsters_+inc.+2001,30
196792,the+princess+comes+across+1936,33
351309,the+case+of+the+lucky+legs+1935,35
216015,fanny++alexander+1982,75
243138,close-up+1990,97
221605,the+shawshank+redemption+1994,13
165092,the+intouchables+2011,91
301824,dragnet+1987,50
350400,jasons+lyric+1994,94
171361,a+cinderella+story+once+upon+a+song+2011,70
275706,indiana+jones+and+the+temple+of+doom+1984,69
158006,the+mummy+1999,53
310467,insurgent+2015,119
250158,casino+1995,6
61143,baraka+1992,67
266346,my+mothers+smile+2002,92
170267,harry+potter+and+the+deathly+hallows+part+2+2011,72
38842,wet+hot+american+summer+2001,86
100455,back+to+the+future+1985,48
116786,harakiri+1962,19
111160,the+first+deadly+sin+1980,100
292511,broadway+1929,55
80032,candy+1968,106
40113,auditiontalent+competition+1964,72
204708,the+man+who+knew+too+much+1956,27
117030,sushi+girl+2012,60
309234,the+shawshank+redemption+1994,84
122103,monsieur+hire+1989,22
225950,brake+2012,37
20750,the+godfather+1972,171
223361,princess+of+mars+2009,71
186816,the+hunchback+of+notre+dame+1939,110
191663,cold+turkey+1971,78
104702,the+mother+and+the+whore+1973,77
161900,christmas+in+connecticut+1945,98
2023,rec+apocalypse+2014,45
23787,into+great+silence+2005,128
301328,saving+private+ryan+1998,119
317448,charlie+chan+on+broadway+1937,62
209833,dragon+ball+z+wrath+of+the+dragon+1995,27
219326,gone+with+the+wind+1939,125
117414,the+pee-wee+herman+show+on+broadway+2011,61
44698,the+devil+wears+prada+2006,91
278717,maybe+baby+2000,77
80664,the+misfortunates+2009,78
150480,avatar+2009,79
124229,ikiru+1952,103
84519,hotel+transylvania+2012,30
168764,spirited+away+2001,46
75754,harry+potter+and+the+chamber+of+secrets+2002,74
98202,the+frogmen+1951,92
284597,time+after+time+1979,91
334890,henry+v+1989,85
123498,ice+age+dawn+of+the+dinosaurs+2009,38
264730,the+marrying+kind+1952,49
308968,the+lady+vanishes+1938,29
206496,forrest+gump+1994,77
187452,spirited+away+2001,82
231802,horror+express+1972,39
247359,doa+dead+or+alive+2006,61
262505,coraline+2009,70
196554,princess+mononoke+1997,59
298314,the+young+lions+1958,40
199652,a+safe+place+1971,56
41994,falling+angels+2003,7
107137,queen+of+blood+1966,45
27721,dances+with+wolves+1990,80
48908,tenebre+1982,19
98709,toy+story+1995,69
31939,the+guns+of+navarone+1961,46
305266,the+business+of+strangers+2001,28
236963,the+lion+king+1994,5
70243,geronimo+an+american+legend+1993,80
207502,old+school+2003,29
58261,pieces+1982,21
66624,dirty+ho+1979,63
9669,the+french+lieutenants+woman+1981,15
191272,watchmen+2009,44
75675,the+power+of+one+1992,90
159966,gregory+go+boom+2013,12
254087,dr.+mabuse_+the+gambler+1922,20
241397,15+2005,48
114601,from+russia+with+love+1963,29
331500,black+dynamite+2009,53
123217,training+day+2001,113
112868,the+necessities+of+life+2008,49
209262,dracula+1931,11
143233,divergent+2014,88
70322,novocaine+2001,41
280265,the+dark+knight+2008,137
210929,dr.+no+1962,38
16999,paris+is+burning+1990,11
248235,mister+roberts+1955,73
114031,fingers+1978,2
292049,star+trek+2009,101
235184,batman+begins+2005,97
117675,anotherworld+2008,98
217019,the+great+war+1959,58
185966,bill+cunningham+new+york+2010,45
197122,satantango+1994,279
26111,cremaster+2+1999,30
94344,army+of+shadows+1969,137
142063,for+richer+or+poorer+1997,96
15183,frankenstein+1931,50
336566,the+swan+princess+1994,81
74212,two+loves+1961,32
352644,back+to+the+future+1985,8
116170,the+power+of+nightmares+2004,104
348848,gone+girl+2014,20
154126,nightcrawler+2014,45
65489,the+jungle+book+1967,8
308041,sorority+wars+2009,75
17472,interstellar+2014,121
294913,i_+robot+2004,76
190005,kikis+delivery+service+1989,102
70026,one+flew+over+the+cuckoos+nest+1975,73
94528,the+big+sleep+1946,19
139231,the+miracle+worker+1962,67
94896,dracula+3d+2012,60
96679,iron+man+3+2013,73
180891,indiana+jones+and+the+last+crusade+1989,21
215497,sweeney+todd+the+demon+barber+of+fleet+street+2007,15
134700,vice+2015,15
246469,funeral+in+berlin+1966,77
162619,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,114
132583,garden+state+2004,37
1575,billy+liar+1963,12
270483,author+author+1982,61
187841,desire+the+vampire+1982,99
292662,first+on+the+moon+2005,50
12787,behaving+badly+2014,29
109389,the+best+of+youth+2003,122
54830,god+grew+tired+of+us+2007,53
232088,interstellar+2014,93
148168,the+mists+of+avalon+2001,46
197108,harry+potter+and+the+deathly+hallows+part+2+2011,64
330173,face+1997,66
298230,the+dark+knight+2008,21
323694,the+autobiography+of+nicolae+ceausescu+2010,31
208093,terminator+3+rise+of+the+machines+2003,61
324457,bridesmaids+2011,44
160771,secretariat+2010,42
292382,take+the+money+and+run+1969,83
100036,bambi+1942,67
11529,5+fingers+1952,36
74350,sex_+party+and+lies+2009,94
320128,home+before+dark+1958,15
312379,ratatouille+2007,91
283282,port+of+shadows+1938,74
271694,the+nutty+professor+1996,93
351912,harry+potter+and+the+prisoner+of+azkaban+2004,60
59400,the+devils+eye+1960,18
245160,oceans+eleven+2001,106
258553,subspecies+4+bloodstorm+1998,63
116861,nausica+of+the+valley+of+the+wind+1984,89
144361,the+bone+snatcher+2003,40
203848,american+gothic+1988,83
163201,fury+2014,58
244174,shrek+2001,42
310073,beauty+and+the+beast+1946,44
256475,up+2009,4
88906,the+dark+knight+2008,135
270694,school+for+scoundrels+1960,67
251796,fever+1991,73
92996,harry+potter+and+the+prisoner+of+azkaban+2004,69
300381,the+adonis+factor+2010,56
126434,castle+in+the+sky+1986,114
46694,serendipity+2001,82
111169,harry+potter+and+the+deathly+hallows+part+1+2010,53
198583,the+red+chapel+2009,88
325650,gladiator+2000,55
132197,wishmaster+3+beyond+the+gates+of+hell+2001,4
289957,casino+royale+2006,60
226036,morphine+2008,72
171134,breathless+1983,85
23148,what+about+bob+1991,49
39974,willy+wonka++the+chocolate+factory+1971,46
178254,detective+dee+and+the+mystery+of+the+phantom+flame+2010,107
67871,restrepo+2010,48
8554,direct+action+2004,19
283149,the+last+stand+2013,77
340912,the+blood+of+heroes+1989,77
18955,strayed+2003,74
253774,iron+man+2008,120
199266,calvary+2014,50
341105,the+prowler+1951,46
233989,two+rabbits+2012,38
54063,night+shift+1982,78
99406,life+is+beautiful+1997,107
199533,mirror+mirror+2012,72
125466,indiana+jones+and+the+last+crusade+1989,89
60343,three-step+dance+2003,11
186644,harry+potter+and+the+goblet+of+fire+2005,54
91064,charlie+and+the+chocolate+factory+2005,44
221791,high+noon+1952,19
256650,one+flew+over+the+cuckoos+nest+1975,130
170284,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,6
256879,gladiator+2000,94
80830,madison+avenue+1962,49
111281,the+big+heat+1953,48
102251,princess+mononoke+1997,49
268871,the+kid+1921,64
313168,a+face+in+the+crowd+1957,88
254464,story+of+my+death+2013,120
50180,the+almost+man+2012,21
170373,metropolis+2001,16
117212,all+quiet+on+the+western+front+1930,29
62419,kaho+naa...+pyaar+hai+2000,76
332555,the+decline+of+the+american+empire+1986,40
50761,the+hobbit+the+desolation+of+smaug+2013,65
202675,women+in+love+1969,64
106112,star+wars+1977,44
234640,samsara+2011,22
351808,susana+1951,50
244272,stevie+2002,69
17321,at+berkeley+2013,127
35950,sarahs+key+2010,111
252368,winter+sleep+2014,26
318095,the+lacemaker+1977,18
324751,how+to+train+your+dragon+2010,20
263104,rescue+dawn+2006,24
193172,wild+river+1960,76
118726,the+foreigner+2003,59
203671,paranormal+activity+the+marked+ones+2014,16
317912,hand+in+hand+1961,29
135281,the+dark+knight+2008,23
249993,iraq+in+fragments+2006,23
260819,a+limousine+the+colour+of+midsummers+eve+1981,38
264004,the+english+surgeon+2009,6
216775,the+day+the+earth+stood+still+1951,15
340315,the+verdict+1982,119
209064,blade+ii+2002,75
67835,tracers+2015,1
49255,the+godfather+1972,171
231797,fight+club+1999,50
52583,ali+g+indahouse+2002,27
62888,the+lion+king+1994,11
62894,kickboxer+4+the+agresor+1994,38
285721,jamie+and+jessie+are+not+together+2011,24
290160,an+american+tail+1986,46
142072,the+king+and+i+1956,11
43174,harry+potter+and+the+goblet+of+fire+2005,134
83425,she-wolf+of+london+1946,62
335385,seven+samurai+1954,135
196040,days+of+being+wild+1990,23
129972,a+farewell+to+arms+1932,66
25852,the+maze+runner+2014,31
299431,the+day+the+earth+stood+still+1951,61
231886,forrest+gump+1994,34
121118,constantine+2005,57
46388,confessions+of+a+nazi+spy+1939,74
23370,halloween+is+grinch+night+1977,18
111269,sympathy+for+mr.+vengeance+2002,114
242089,le+cercle+rouge+1970,83
227637,all+the+presidents+men+1976,24
192633,born+romantic+2000,92
94962,les+misrables+1978,33
25708,spirited+away+2001,53
161199,a+good+night+to+die+2003,3
53344,a+room+with+a+view+1985,14
325088,harry+potter+and+the+deathly+hallows+part+2+2011,78
288181,apollo+13+1995,68
139879,dead+on+time+1983,19
146640,the+jungle+book+1967,54
110973,twelve+2010,3
51073,raiders+of+the+lost+ark+1981,76
187165,quiet+flows+the+don+1957,207
169070,amour+2012,83
251242,watchmen+2009,153
189890,scum+1979,61
291788,inception+2010,50
130098,the+cincinnati+kid+1965,24
152847,bellflower+2011,9
329195,adrift+in+tokyo+2007,16
65339,gone+baby+gone+2007,73
274135,report+to+the+commissioner+1975,97
28299,robots+2005,76
338395,gladiator+2000,38
273239,sombre+1998,66
51874,indiana+jones+and+the+temple+of+doom+1984,39
313625,aliens+1986,75
61867,pirates+of+the+caribbean+on+stranger+tides+2011,33
167575,for+your+consideration+2006,10
178977,the+lord+of+the+rings+the+return+of+the+king+2003,119
69068,state+of+emergency+2011,53
9404,pirates+of+the+caribbean+on+stranger+tides+2011,27
309430,megamind+2010,68
306667,the+imitation+game+2014,19
199485,saving+private+ryan+1998,125
259654,monty+python+live+mostly+2014,100
89225,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,88
66626,hamlet+from+the+lunt-fontanne+theatre+1964,2
201142,interstellar+2014,23
99541,the+tenant+of+wildfell+hall+1997,160
282797,up+2009,80
81242,fahrenheit+911+2004,80
156249,close+encounters+of+the+third+kind+1977,79
276447,the+dark+knight+rises+2012,54
243714,the+shawshank+redemption+1994,129
318802,pulp+fiction+1994,135
326811,harry+potter+and+the+order+of+the+phoenix+2007,100
98550,the+incredibles+2004,9
329791,stuart+little+1999,31
164144,se7en+1995,56
182965,seven+samurai+1954,58
44115,resident+evil+degeneration+2008,61
48877,psycho+1960,57
88838,apollo+13+1995,131
316622,raiders+of+the+lost+ark+1981,88
174189,distant+thunder+1973,74
209613,forrest+gump+1994,72
55071,planet+ocean+2012,24
327663,the+wild+bunch+1969,57
155017,stuck+between+stations+2011,52
1890,devil+2010,76
257423,aliens+vs+predator+requiem+2007,39
40877,wreck-it+ralph+2012,1
37031,terminator+2+judgment+day+1991,26
234570,panic+in+the+streets+1950,86
186930,x-men+days+of+future+past+2014,41
284855,raiders+of+the+lost+ark+1981,86
148069,before+night+falls+2000,75
282949,the+lion+king+1994,85
239841,those+daring+young+men+in+their+jaunty+jalopies+1969,52
351568,totally+fucked+up+1993,36
245118,the+fifth+element+1997,15
344329,night+crossing+1982,98
107033,funny+bones+1995,16
175339,blood+simple+1984,83
217763,the+great+escape+1963,3
233532,pulp+fiction+1994,32
255346,akira+1988,82
155795,project+nim+2011,53
335206,an+american+tail+the+treasure+of+manhattan+island+1998,62
210459,glory+1989,48
34219,ice+age+dawn+of+the+dinosaurs+2009,19
235230,interstellar+2014,75
