userid,movieid,minute
232551,pulp+fiction+1994,41
106170,the+reckless+moment+1949,64
33520,aaltra+2004,69
167185,the+lord+of+the+rings+the+return+of+the+king+2003,184
276592,gunnin+for+that+1+spot+2008,88
101956,the+winning+team+1952,98
52264,2001+a+space+odyssey+1968,8
64168,the+shawshank+redemption+1994,93
260096,julia+2008,25
62254,the+lion+king+1994,70
93906,jodhaa+akbar+2008,80
101992,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,164
304389,holy+wars+2010,47
244343,inception+2010,7
310392,duma+2005,4
137142,kiss+or+kill+1997,4
11065,zindagi+na+milegi+dobara+2011,80
119113,terminator+2+judgment+day+1991,40
238715,tokyo+story+1953,49
144027,alice+in+wonderland+2010,61
273519,nightcrawler+2014,17
170235,hum+aapke+hain+koun+1994,1
8381,inception+2010,49
339508,law+and+order+1953,26
187797,seal+team+eight+behind+enemy+lines+2014,31
243207,forrest+gump+1994,11
312427,nightcrawler+2014,5
231417,rumor+has+it...+2005,89
42217,up+2009,32
169963,the+fountain+2006,68
123338,living+with+wolves+2005,77
267575,megamind+2010,90
213057,albatross+2011,66
183368,les+miserables+1995,38
240201,the+godfather+1972,103
322331,goodfellas+1990,142
231626,hamlet+1990,34
18259,reservoir+dogs+1992,47
3232,love_+wedding_+marriage+2011,34
300322,maleficent+2014,17
281589,vibrator+2003,54
64166,as+you+like+it+2006,119
103803,senso+1954,19
160597,the+hundred-foot+journey+2014,19
247366,howls+moving+castle+2004,43
201671,anne+of+the+thousand+days+1969,92
149778,the+dark+knight+rises+2012,156
289348,the+young+one+1960,12
35011,inception+2010,149
40637,the+matrix+1999,86
298527,the+forgotten+2004,28
286641,violeta+went+to+heaven+2011,66
223226,longtime+companion+1990,8
348010,cohen+and+tate+1988,42
292437,high+and+low+1963,101
106400,no+direction+home+bob+dylan+2005,195
234223,shrek+2001,66
226073,snowpiercer+2013,87
153368,ginger+snaps+2+unleashed+2004,56
333086,star+wars+1977,7
209661,geronimo+an+american+legend+1993,30
278785,the+incredibles+2004,9
156734,erin+brockovich+2000,100
33229,encore+1951,30
319587,dawn+breaks_+which+is+no+small+thing+1989,106
306349,dr.+no+1962,77
192294,the+avengers+2012,120
74478,the+angels+share+2012,74
108894,one+flew+over+the+cuckoos+nest+1975,61
260752,rivers+edge+1986,67
47254,terminator+salvation+2009,65
34504,high+tension+2003,63
269656,3+idiots+2009,163
127696,times+square+1980,5
245128,the+aristocats+1970,1
36632,dr.+no+1962,60
251114,the+atomic+submarine+1959,52
84141,pain++gain+2013,118
100451,the+good_+the+bad+and+the+ugly+1966,62
9395,alex+in+wonderland+1970,20
290229,monsters_+inc.+2001,68
95093,idiots+delight+1939,24
327863,shrek+2001,51
189563,terminator+3+rise+of+the+machines+2003,38
268682,bruce+almighty+2003,10
111706,nausica+of+the+valley+of+the+wind+1984,54
27439,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,20
63705,captivity+2007,46
346310,no+country+for+old+men+2007,105
254050,gandhi+1982,61
156986,the+diving+bell+and+the+butterfly+2007,101
111993,operation+dumbo+drop+1995,48
155092,bad+guy+2002,71
164259,ai+weiwei+never+sorry+2012,68
99187,kansas+1988,92
24501,men+in+black+3+2012,107
111878,the+incredibles+2004,70
144299,the+snake+pit+1948,38
283456,the+garden+of+sinners+-+chapter+5+paradox+spiral+2008,68
323390,fear+and+desire+1953,9
169061,harry+potter+and+the+goblet+of+fire+2005,38
147004,the+sniper+1952,86
16945,nausica+of+the+valley+of+the+wind+1984,117
240969,paris+when+it+sizzles+1964,78
232218,godzilla+vs.+mothra+1992,62
211144,the+sound+barrier+1952,41
341412,nights+of+cabiria+1957,110
21412,monsters_+inc.+2001,33
311694,the+lord+of+the+rings+the+return+of+the+king+2003,25
33873,harry+potter+and+the+half-blood+prince+2009,140
2097,the+dark+knight+rises+2012,98
89085,the+terminator+1984,25
61874,inception+2010,70
100982,harry+potter+and+the+chamber+of+secrets+2002,30
10363,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,140
173634,the+count+of+monte+cristo+1934,34
285334,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,71
208687,winged+migration+2001,37
268249,roman+holiday+1953,84
118831,star+wars+episode+i+-+the+phantom+menace+1999,33
266658,the+hobbit+an+unexpected+journey+2012,43
200470,x-men+origins+wolverine+2009,22
209925,mulan+1998,19
143185,midnight+in+paris+2011,11
116137,shrek+2+2004,56
251910,the+set-up+1949,36
17979,letter+never+sent+1960,70
306471,harry+potter+and+the+half-blood+prince+2009,38
94083,skeleton+crew+2009,40
279978,crazy_+stupid_+love.+2011,56
214701,the+cat+returns+2002,62
180681,fight+club+1999,15
133228,in+your+hands+2004,23
318864,citizen+dog+2004,14
299764,close+encounters+of+the+third+kind+1977,83
319105,defenders+of+riga+2007,29
276923,baghban+2003,106
167769,despicable+me+2010,8
245920,into+eternity+2010,27
106131,my+own+private+idaho+1991,33
285267,galaxy+quest+1999,69
159222,se7en+1995,31
5020,the+green+prince+2014,52
323617,dutch+1991,84
197202,the+thrill+of+brazil+1946,62
302342,roxanne+1987,47
55845,chico++rita+2010,2
317486,mccabe++mrs.+miller+1971,85
259460,graduation+day+1981,4
95761,quill++the+life+of+a+guide+dog+2004,1
234636,a+christmas+carol+1984,1
259393,little+nicholas+2009,1
81654,lisbela+and+the+prisoner+2003,74
122748,heroic+purgatory+1970,33
123303,pulp+fiction+1994,63
217121,joe+2014,3
130041,scarface+1983,171
213074,interstellar+2014,92
99875,broadway+rhythm+1944,96
94686,dave+1993,51
183782,batman+begins+2005,70
299456,the+great+debaters+2007,9
8393,swing+shift+1984,59
325382,walle+2008,56
130688,a+tale+of+two+sisters+2003,73
17213,the+secret+life+of+bees+2008,58
189513,ali+fear+eats+the+soul+1974,38
96097,north+star+1996,25
219818,harry+potter+and+the+chamber+of+secrets+2002,91
349059,the+redemption+of+general+butt+naked+2011,62
131123,snow+queen+2002,73
61710,tie+xi+qu+west+of+the+tracks+2002,180
120410,perfect+sense+2011,23
134142,wyatt+earps+revenge+2012,78
97484,the+devil+wears+prada+2006,2
267738,chapayev+1934,59
187708,stormheart+2008,12
127244,big+deal+on+madonna+street+1958,18
103351,talk+to+her+2002,3
132773,its+all+gone+pete+tong+2004,88
212438,i+am+ali+2014,22
316307,our+mothers+house+1967,75
324341,things+to+come+1936,74
195298,casino+royale+2006,42
206351,the+china+lake+murders+1990,98
105206,the+talented+mr.+ripley+1999,74
20782,saving+sarah+cain+2007,65
132012,hercules+1997,32
117375,tesla+master+of+lightning+2000,60
164542,victory+through+air+power+1943,16
279222,hairspray+2007,38
137053,yes_+madam+1985,65
297929,the+killing+of+a+chinese+bookie+1976,120
158165,awaara+1951,160
23384,treasure+island+1950,66
263412,big+deal+on+madonna+street+1958,13
57447,seven+samurai+1954,129
139057,close+encounters+of+the+third+kind+1977,121
349708,a+short+film+about+love+1988,55
123880,im+gonna+explode+2008,56
171582,the+ordeal+2006,64
89480,the+princess+and+the+frog+2009,19
344932,the+door+in+the+floor+2004,40
287747,nothing+lasts+forever+1984,39
147029,get+on+the+bus+1996,49
261159,unknown+2011,70
186236,black+orpheus+1959,30
227528,anatomy+of+a+murder+1959,56
135273,gangster+squad+2013,55
235697,the+tailor+of+panama+2001,74
255421,princess+mononoke+1997,26
9098,goodbye+again+1961,74
209654,hukkle+2002,73
331129,ugetsu+1953,89
242590,lemora+a+childs+tale+of+the+supernatural+1973,16
23007,gladiator+2000,100
351255,pope+joan+2009,18
119958,thor+the+dark+world+2013,19
155093,a+tale+of+two+sisters+2003,111
9867,a+tale+of+two+sisters+2003,40
205947,anything+goes+1956,64
203434,fort+apache_+the+bronx+1981,113
62785,love+serenade+1996,31
39126,shrek+2+2004,69
193729,saving+mr.+banks+2013,68
333933,coach+carter+2005,102
28735,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,64
64429,up+2009,2
1939,seven+samurai+1954,65
123460,hombre+1967,17
146632,genocide+1968,53
25859,chappie+2015,8
162840,rustlers+rhapsody+1985,59
120385,eternal+sunshine+of+the+spotless+mind+2004,106
58814,good+neighbor+sam+1964,93
28968,apache+territory+1958,53
228472,men+in+black+ii+2002,1
287555,the+dark+knight+rises+2012,130
162590,saving+private+ryan+1998,143
93305,eden+lake+2008,40
208933,the+mighty+macs+2009,45
188734,over+your+dead+body+2014,80
158988,harry+potter+and+the+order+of+the+phoenix+2007,127
343960,parkland+2013,32
29891,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,16
41259,a-haunting+we+will+go+1942,17
47356,kuroneko+1968,31
152370,raiders+of+the+lost+ark+1981,92
269633,secret+of+the+wings+2012,57
95822,interstellar+2014,4
317456,king+of+beggars+1992,68
243433,forrest+gump+1994,90
298376,the+words+2012,34
20919,brother+minister+the+assassination+of+malcolm+x+1995,92
246180,letters+from+iwo+jima+2006,20
61686,purple+rain+1984,110
266921,pulp+fiction+1994,96
257410,watchmen+2009,72
4512,iron+man+2008,95
113833,the+shawshank+redemption+1994,34
256919,stand+by+for+action+1942,98
224454,the+sting+1973,84
345778,wreck-it+ralph+2012,89
259236,inception+2010,44
276156,brain+donors+1992,32
181952,the+heartbreak+kid+1972,78
332008,the+death+of+mr.+lazarescu+2005,60
169491,rent+2005,94
249763,the+thief+1997,87
75074,they+called+him+bulldozer+1978,19
224202,13+tzameti+2005,49
74133,happy+christmas+2014,57
148553,dirt+2001,102
344480,nightcrawler+2014,105
35565,die+hard+1988,57
17698,keep+the+lights+on+2012,2
222612,my+neighbor+totoro+1988,58
100122,fantomas+unleashed+1965,54
170982,my+neighbor+totoro+1988,59
186833,harry+potter+and+the+philosophers+stone+2001,138
115084,spirited+away+2001,106
241372,diary+of+a+country+priest+1951,49
33911,the+squid+and+the+whale+2005,51
297560,harry+potter+and+the+goblet+of+fire+2005,67
193121,leon+the+professional+1994,18
81708,birth+of+the+living+dead+2013,18
287255,re-animator+1985,61
268214,wnuf+halloween+special+2013,23
343423,the+marriage+of+maria+braun+1979,77
11133,airplane+1980,59
151984,ten+little+indians+1965,82
15699,the+shawshank+redemption+1994,99
73418,born+to+be+wild+2011,23
141163,expired+2007,26
61785,the+woman+who+drinks+2001,75
222692,cashback+2006,46
30937,i+love+you+to+death+1990,64
127540,the+gods+must+be+crazy+1980,97
226539,life+is+a+miracle+2004,4
296864,a+chinese+ghost+story+1987,99
316729,star+wars+episode+ii+-+attack+of+the+clones+2002,120
312787,i+love+you+to+death+1990,39
225225,the+retrieval+2013,52
16813,les+misrables+2000,269
321139,subway+1985,47
139536,the+hill+1965,27
103038,food_+inc.+2008,22
193225,smileys+people+1982,17
336072,nowhere+in+africa+2001,134
253314,castaway+1986,31
200745,murder+by+contract+1958,60
248573,ratatouille+2007,83
206605,angst+1983,4
165689,star+wars+episode+ii+-+attack+of+the+clones+2002,20
337038,we+have+a+pope+2011,25
241596,peace_+love++misunderstanding+2011,95
134607,the+debt+2010,54
276488,straight+time+1978,26
148717,the+lord+of+the+rings+the+return+of+the+king+2003,53
217171,morning+glory+1933,41
38463,margaret+2011,52
200979,heaven+help+us+1985,12
174277,true+confessions+1981,3
130195,the+godfather+1972,25
268339,afro+samurai+resurrection+2009,3
136184,brave+2012,0
170732,x-men+days+of+future+past+2014,0
260053,welcome+to+the+rileys+2010,16
347575,pulp+fiction+1994,123
244572,the+lord+of+the+rings+the+two+towers+2002,12
167269,opposing+force+1986,84
24033,fat_+sick++nearly+dead+2+2014,13
256308,the+madness+of+king+george+1994,34
303008,hateship+loveship+2013,34
184809,the+black+windmill+1974,76
9536,my+neighbor+totoro+1988,19
308617,the+right+of+the+weakest+2006,13
31575,the+godfather+1972,172
347694,120+2008,49
241604,across+the+pacific+1942,9
272733,starred+up+2013,2
94733,harry+potter+and+the+chamber+of+secrets+2002,88
224351,the+man+who+planted+trees+1987,2
156131,ice+princess+2005,70
273420,starting+over+1979,61
214772,newlyweds+2011,66
113335,the+way+2010,39
6254,ice+age+dawn+of+the+dinosaurs+2009,25
7448,david+copperfield+1935,54
61345,2001+a+space+odyssey+1968,127
159132,leon+the+professional+1994,33
275130,red+dust+2004,61
273227,morning+patrol+1987,61
337265,harry+potter+and+the+philosophers+stone+2001,19
11867,mirror+mirror+2012,24
352311,spirited+away+2001,97
73067,inception+2010,15
17638,jlgjlg+self-portrait+in+december8+1995,8
241631,the+taming+of+the+shrew+1980,20
51468,the+madness+of+king+george+1994,54
71910,robin+hood+1922,77
8350,dial+m+for+murder+1954,88
196227,pirates+of+the+caribbean+at+worlds+end+2007,170
17944,the+deer+hunter+1978,125
31945,yamla+pagla+deewana+2+2013,31
32018,before+sunset+2004,60
263228,i+origins+2014,48
275636,the+great+debaters+2007,49
133789,harry+potter+and+the+deathly+hallows+part+2+2011,116
49164,howls+moving+castle+2004,95
27721,dances+with+wolves+1990,118
351665,the+amazing+spider-man+2012,28
26498,frequently+asked+questions+about+time+travel+2009,12
323133,stargate+the+ark+of+truth+2008,41
275994,music+and+lyrics+2007,23
99005,a+world+apart+1988,68
268021,scrooge+1951,20
271909,amour+2012,98
128365,an+evening+with+kevin+smith+2+evening+harder+2006,237
66229,pierrot+le+fou+1965,75
134663,true+lies+1994,30
153374,a.c.o.d.+2013,2
281024,nights+in+rodanthe+2008,56
148914,all+the+presidents+men+1976,126
163481,percy+jackson++the+olympians+the+lightning+thief+2010,69
343177,star+wars+1977,97
175062,pilgrimage+1933,92
240798,everything+must+go+2010,46
210690,ice+princess+2005,53
257095,madadayo+1993,74
292111,buffalo+soldiers+2001,88
179032,princess+mononoke+1997,40
339392,a+shot+in+the+dark+1964,22
254033,shanghai+triad+1995,48
65459,the+lord+of+the+rings+the+return+of+the+king+2003,73
71671,walle+2008,68
184989,kamikaze+girls+2004,55
171408,the+pirate+bay+away+from+keyboard+2013,47
242892,the+best+of+youth+2003,40
125355,dead+again+1991,43
348382,kung+fu+panda+2+2011,5
252739,eureka+2000,114
330680,roberta+1935,103
286517,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,166
142968,the+mummy+1999,77
56115,pinocchio+1940,33
149655,harry+potter+and+the+chamber+of+secrets+2002,126
340496,exodus+1960,84
68865,the+look+of+silence+2014,44
29661,star+wars+1977,94
140804,tarzan+1999,62
246880,blood+ties+2013,118
249762,the+gore+gore+girls+1972,39
1684,the+house+of+sand+2005,74
330943,port+of+shadows+1938,81
61730,the+jerk+1979,13
278813,girls+just+want+to+have+fun+1985,88
101949,the+egyptian+1954,55
162000,strange+circus+2005,93
89258,in+my+fathers+den+2004,24
114184,jane+eyre+1996,16
229051,walle+2008,96
252885,the+great+debaters+2007,21
96087,appointment+in+tokyo+1945,55
230828,first+squad+the+moment+of+truth+2009,59
115711,tangled+2010,11
224118,tom+horn+1980,54
295006,force+10+from+navarone+1978,45
123645,the+intouchables+2011,39
307824,a+show+of+force+1990,28
178244,the+river+why+2010,51
227387,talladega+nights+the+ballad+of+ricky+bobby+2006,9
56964,cargo+2005,61
183648,nightcrawler+2014,43
30444,to+the+wonder+2013,23
188706,dances+with+wolves+1990,108
260244,toto+the+hero+1991,11
108445,interstellar+2014,64
345390,wreck-it+ralph+2012,68
307,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,125
207982,now_+voyager+1942,24
328613,the+avengers+2012,132
32449,layer+cake+2004,52
268260,louis+c.k.+live+at+the+comedy+store+2015,9
263444,the+emperors+new+groove+2000,32
169889,the+child+2005,69
213587,stalingrad+1993,126
343607,pirates+of+the+caribbean+at+worlds+end+2007,91
336077,harry+potter+and+the+deathly+hallows+part+2+2011,111
203194,geronimo+an+american+legend+1993,17
58252,the+giver+2014,28
145907,the+pretty+one+2014,68
309537,ice+age+2002,79
185693,the+long_+long+trailer+1954,1
303413,the+hobbit+an+unexpected+journey+2012,170
55828,japans+longest+day+1967,133
324231,the+thieves+2012,35
11984,7+virgins+2005,60
91483,the+dream+catcher+1999,71
198208,penn++teller+get+killed+1989,56
70167,coraline+2009,36
296192,city+lights+1931,50
90356,flatfoot+in+egypt+1980,97
76255,calloused+hands+2013,64
7106,woochi++the+demon+slayer+2009,74
312192,too+late+the+hero+1970,26
238936,interstate+60+2002,113
350216,bicycle+thieves+1948,85
108917,machine+gun+preacher+2011,56
28813,malice+1993,37
105203,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,15
237313,seven+samurai+1954,72
191958,island+2011,93
351612,spring+breakers+2013,43
270544,munich+2005,40
301703,that+old+feeling+1997,22
185208,alice+2009,144
65235,reservoir+dogs+1992,46
98922,alila+2003,53
281345,seven+samurai+1954,120
267036,death+on+the+nile+1978,58
147902,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,122
164675,forest+of+the+gods+2005,56
11505,shutter+island+2010,68
152109,whiplash+2014,95
37029,jezebel+1938,101
93183,boogie+nights+1997,43
71954,the+man+who+loved+women+1977,19
101653,frankenstein+1931,2
73782,harry+potter+and+the+deathly+hallows+part+1+2010,13
73274,champagne+for+caesar+1950,77
259575,persuasion+2007,24
8754,indiana+jones+and+the+last+crusade+1989,90
106379,happy+here+and+now+2002,37
170737,loaf+and+camouflage+1984,6
49202,walking+with+beasts+2001,86
188269,harry+potter+and+the+philosophers+stone+2001,99
274355,harry+potter+and+the+prisoner+of+azkaban+2004,34
16002,dawn+of+the+planet+of+the+apes+2014,57
341691,we+steal+secrets+the+story+of+wikileaks+2013,126
153918,walle+2008,20
39359,the+lord+of+the+rings+the+two+towers+2002,69
211559,a+swedish+love+story+1970,86
52080,the+desert+fox+the+story+of+rommel+1951,73
92996,harry+potter+and+the+prisoner+of+azkaban+2004,107
104169,frenzy+1972,89
23228,equinox+flower+1958,116
339125,ordet+1955,119
21643,the+matrix+1999,39
236496,jeremy+1973,67
317057,the+amazing+spider-man+2+2014,69
117103,fun++fancy+free+1947,23
85061,the+mirror+1997,10
255165,nobodys+baby+2001,77
178199,angels+of+the+universe+2000,70
23270,the+dependent+1969,43
201784,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,129
27725,the+lord+of+the+rings+the+return+of+the+king+2003,183
330955,the+big+wedding+2013,4
294698,batman+begins+2005,111
102206,auntie+mame+1958,97
295125,goodfellas+1990,102
203067,interstellar+2014,10
108130,strangers+on+a+train+1951,29
46010,frozen+2013,39
122879,high+noon+2009,25
159981,1001+nights+1990,12
231551,terminator+2+judgment+day+1991,74
231780,the+kingdom+1994,166
156511,reservoir+dogs+1992,95
330481,i+saw+the+devil+2010,82
302879,dolls+2002,104
229542,blade+runner+1982,7
310178,hi_+mom+1970,53
289916,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,165
126618,monsters_+inc.+2001,36
185759,small+town+girl+1953,5
343198,two+for+the+seesaw+1962,105
164712,batman+begins+2005,83
25527,a+story+written+with+water+1965,112
49704,beginners+2010,97
276140,a+tale+of+two+sisters+2003,70
306327,kocken+2005,30
