userid,movieid,minute
107137,queen+of+blood+1966,45.0
48908,tenebre+1982,19.0
305266,the+business+of+strangers+2001,28.0
207502,old+school+2003,29.0
58261,pieces+1982,21.0
66624,dirty+ho+1979,63.0
159966,gregory+go+boom+2013,12.0
241397,15+2005,48.0
123217,training+day+2001,113.0
70322,novocaine+2001,41.0
248235,mister+roberts+1955,73.0
114031,fingers+1978,2.0
117675,anotherworld+2008,98.0
185966,bill+cunningham+new+york+2010,45.0
26111,cremaster+2+1999,30.0
142063,for+richer+or+poorer+1997,96.0
336566,the+swan+princess+1994,81.0
74212,two+loves+1961,32.0
308041,sorority+wars+2009,75.0
94896,dracula+3d+2012,60.0
1575,billy+liar+1963,12.0
270483,author+author+1982,61.0
187841,desire+the+vampire+1982,99.0
54830,god+grew+tired+of+us+2007,53.0
148168,the+mists+of+avalon+2001,46.0
330173,face+1997,66.0
324457,bridesmaids+2011,44.0
11529,5+fingers+1952,36.0
74350,sex_+party+and+lies+2009,94.0
271694,the+nutty+professor+1996,93.0
59400,the+devils+eye+1960,18.0
258553,subspecies+4+bloodstorm+1998,63.0
144361,the+bone+snatcher+2003,40.0
310073,beauty+and+the+beast+1946,44.0
270694,school+for+scoundrels+1960,67.0
300381,the+adonis+factor+2010,56.0
198583,the+red+chapel+2009,88.0
132197,wishmaster+3+beyond+the+gates+of+hell+2001,4.0
226036,morphine+2008,72.0
178254,detective+dee+and+the+mystery+of+the+phantom+flame+2010,107.0
67871,restrepo+2010,48.0
8554,direct+action+2004,19.0
283149,the+last+stand+2013,77.0
18955,strayed+2003,74.0
233989,two+rabbits+2012,38.0
99406,life+is+beautiful+1997,107.0
60343,three-step+dance+2003,11.0
50180,the+almost+man+2012,21.0
170373,metropolis+2001,16.0
62419,kaho+naa...+pyaar+hai+2000,76.0
202675,women+in+love+1969,64.0
17321,at+berkeley+2013,127.0
252368,winter+sleep+2014,26.0
318095,the+lacemaker+1977,18.0
193172,wild+river+1960,76.0
118726,the+foreigner+2003,59.0
203671,paranormal+activity+the+marked+ones+2014,16.0
317912,hand+in+hand+1961,29.0
264004,the+english+surgeon+2009,6.0
52583,ali+g+indahouse+2002,27.0
290160,an+american+tail+1986,46.0
83425,she-wolf+of+london+1946,62.0
129972,a+farewell+to+arms+1932,66.0
46388,confessions+of+a+nazi+spy+1939,74.0
23370,halloween+is+grinch+night+1977,18.0
192633,born+romantic+2000,92.0
94962,les+misrables+1978,33.0
161199,a+good+night+to+die+2003,3.0
139879,dead+on+time+1983,19.0
110973,twelve+2010,3.0
130098,the+cincinnati+kid+1965,24.0
329195,adrift+in+tokyo+2007,16.0
65339,gone+baby+gone+2007,73.0
274135,report+to+the+commissioner+1975,97.0
273239,sombre+1998,66.0
259654,monty+python+live+mostly+2014,100.0
99541,the+tenant+of+wildfell+hall+1997,160.0
81242,fahrenheit+911+2004,80.0
44115,resident+evil+degeneration+2008,61.0
174189,distant+thunder+1973,74.0
55071,planet+ocean+2012,24.0
155017,stuck+between+stations+2011,52.0
1890,devil+2010,76.0
234570,panic+in+the+streets+1950,86.0
351568,totally+fucked+up+1993,36.0
344329,night+crossing+1982,98.0
107033,funny+bones+1995,16.0
155795,project+nim+2011,53.0
335206,an+american+tail+the+treasure+of+manhattan+island+1998,62.0
30481,american+kickboxer+1991,32.0
59657,honeymoon+in+vegas+1992,22.0
102621,singham+2011,85.0
113218,i+am+santa+claus+2014,78.0
263352,three+sailors+and+a+girl+1953,89.0
102457,predestination+2014,72.0
13761,the+secret+of+nimh+2+timmy+to+the+rescue+1998,48.0
250504,praise+1998,6.0
114780,my+father+and+my+son+2005,104.0
211841,committed+2000,20.0
195420,hells+highway+the+true+story+of+highway+safety+films+2003,36.0
122512,the+big+hangover+1950,14.0
192088,princess+raccoon+2005,3.0
102220,solo+2013,3.0
158763,beyond+the+law+1968,91.0
220847,the+woman+on+the+beach+1947,70.0
76664,lady+liberty+1971,46.0
205976,ladies+in+lavender+2004,86.0
79134,how+about+you...+2007,17.0
48961,irresistible+2006,92.0
20925,the+unsinkable+molly+brown+1964,38.0
123035,pierrepoint+the+last+hangman+2005,46.0
251835,hot+fuzz+2007,56.0
199327,safe+passage+1994,19.0
323947,cah+2010,23.0
342155,the+help+2011,98.0
209043,my+fhrer+2007,35.0
193638,money+talks+1997,21.0
258504,born+into+brothels+2004,13.0
299494,lamerica+1994,90.0
199187,dark+star+1974,13.0
336846,maid+of+salem+1937,69.0
263269,big+bad+wolf+2006,4.0
296776,a+better+life+2012,2.0
152159,my+family+1995,22.0
283598,my+mothers+castle+1990,1.0
3677,code+46+2003,0.0
74202,raintree+county+1957,0.0
245738,heavy+metal+1981,0.0
296257,la+vrit+si+je+mens++1997,0.0
7014,the+grandmaster+2013,35.0
169501,the+last+godfather+2010,56.0
22456,a+small+town+in+texas+1976,53.0
12229,workingmans+death+2005,8.0
177044,ballad+of+a+soldier+1959,87.0
252930,hollywood+between+paranoia+and+sci-fi.+the+power+of+myth+2011,26.0
195745,mercenary+for+justice+2006,23.0
83536,young+adult+2011,69.0
303204,les+biches+1968,79.0
273227,morning+patrol+1987,23.0
25128,tuff+turf+1985,30.0
44782,phone+booth+2002,82.0
11217,drei+stunden+2013,86.0
146132,vagabond+1985,79.0
215388,welcome+to+dongmakgol+2005,22.0
205206,prison+break+the+final+break+2009,75.0
143053,charleston+1974,50.0
308154,the+wild+world+of+lydia+lunch+1983,21.0
349012,the+hatchet+man+1932,56.0
172357,the+rise+2012,12.0
184701,vacuuming+completely+nude+in+paradise+2001,35.0
339547,peters+friends+1992,74.0
113630,zuzu+angel+2006,79.0
10223,lahore+2010,36.0
137757,under+the+boardwalk+the+monopoly+story+2011,81.0
317882,711+ocean+drive+1950,24.0
312877,my+joy+2010,61.0
310315,ghost+1990,42.0
290466,the+kids+are+all+right+2010,52.0
267690,mon+oncle+damrique+1980,108.0
322136,my+first+mister+2001,99.0
292908,london+boulevard+2010,103.0
19202,the+diamond+arm+1968,15.0
320676,the+blues+brothers+1980,111.0
71879,american+vagabond+2013,57.0
192583,eurotrip+2004,27.0
200804,three+guys+named+mike+1951,63.0
335721,cats+1998,97.0
87555,the+lovers+1958,26.0
148286,hunting+and+gathering+2007,40.0
152765,amador+2010,69.0
246965,kummeli+v+2014,19.0
176974,kal+ho+naa+ho+2003,41.0
37774,ferpect+crime+2004,63.0
85080,start+the+revolution+without+me+1970,90.0
148323,the+chasers+1959,81.0
121547,celebrity+1998,17.0
202577,lets+make+love+1960,112.0
8285,the+event+2003,6.0
155592,tea+for+two+1950,21.0
111188,babylon+5+the+river+of+souls+1998,10.0
428,standard+operating+procedure+2008,111.0
15101,texas+1941,14.0
21577,the+big+picture+1989,69.0
18974,dolores+claiborne+1995,100.0
66421,fright+night+1985,10.0
201276,private+lessons+2008,78.0
118366,the+47+ronin+1941,31.0
134573,w.w.+and+the+dixie+dancekings+1975,59.0
3421,zatichi+goes+to+the+fire+festival+1970,31.0
273015,chaplin+1992,25.0
153641,red+cliff+part+ii+2009,10.0
345667,marley++me+2008,58.0
80982,my+son+the+fanatic+1997,15.0
170343,two+sons+of+francisco+2005,50.0
27201,state+of+siege+1972,86.0
120178,a+funny+man+2011,63.0
253421,the+haunted+world+of+el+superbeasto+2009,27.0
350037,what+doesnt+kill+you+2008,26.0
319314,the+39+steps+1959,75.0
159500,second+best+1994,22.0
330338,bliss+1985,17.0
5020,the+green+prince+2014,14.0
347888,free+men+2011,14.0
352345,213+2009,68.0
112526,persona+non+grata+2005,72.0
250711,in+secret+2013,11.0
146682,proof+1991,60.0
109601,journey+of+hope+1990,26.0
123694,the+youngest+profession+1943,31.0
232618,night+terrors+1993,23.0
258843,soul+food+1997,66.0
98704,year+of+the+comet+1992,78.0
103193,yella+2007,20.0
127279,shadows+1959,68.0
287423,rent-a-cat+2012,21.0
71486,my+week+with+marilyn+2011,62.0
106003,the+running+man+1987,5.0
83625,pacific+rim+2013,23.0
161085,the+member+of+the+wedding+1952,23.0
27388,miss+nobody+2010,36.0
191704,grey+gardens+2009,60.0
81924,the+lost+prince+2005,165.0
312874,turks++caicos+2014,35.0
298549,up+in+the+air+2009,80.0
274967,lol+laughing+out+loud+2008,103.0
201286,gosford+park+2001,53.0
247569,splatter+university+1984,36.0
219401,the+milky+way+2007,11.0
166863,the+brass+teapot+2012,88.0
287942,accattone+1961,7.0
13854,shottas+2002,20.0
313245,many+rivers+to+cross+1955,39.0
25082,butterfly+on+a+wheel+2007,26.0
116373,survive+style+5+2004,16.0
227691,red+canyon+2008,21.0
30608,freaky+friday+1976,32.0
277026,bangkok+dangerous+1999,63.0
228806,davy+crockett_+king+of+the+wild+frontier+1955,40.0
293003,dances+with+dragon+1991,109.0
113520,flowers+in+the+attic+2014,59.0
309725,if+i+were+you+2013,43.0
109909,miss+pettigrew+lives+for+a+day+2008,55.0
115429,the+apostle+1997,94.0
290397,jim+carrey+unnatural+act+1991,29.0
207839,the+poker+house+2008,46.0
80249,the+small+back+room+1949,5.0
135273,gangster+squad+2013,17.0
332978,fallout+1998,89.0
77053,anonymous+2011,124.0
206262,transformers+2007,95.0
6762,latalante+1934,84.0
309702,unbreakable+2000,7.0
236492,world+on+a+wire+1973,115.0
76728,death+of+a+bureaucrat+1966,28.0
220895,espions+2009,57.0
56665,the+hunted+1995,85.0
132812,mr.+deeds+goes+to+town+1936,76.0
276360,the+young+and+prodigious+t.s.+spivet+2013,46.0
38473,the+red+spectacles+1987,50.0
296925,the+killers+1946,4.0
95444,the+pursuit+of+happiness+1971,62.0
161709,lone+wolf+and+cub+sword+of+vengeance+1972,11.0
204015,the+shape+of+things+2003,53.0
213884,farce+of+the+penguins+2006,21.0
137984,10.5+apocalypse+2006,31.0
165207,new+york+doll+2005,41.0
286012,godzilla+1985+1984,6.0
19650,five+easy+pieces+1970,30.0
157220,men+in+black+3+2012,22.0
97296,gideons+army+2013,13.0
84830,blue+1993,68.0
295893,among+wolves+2010,27.0
267730,the+badlanders+1958,25.0
12278,a+night+in+old+mexico+2013,56.0
202950,gun+crazy+1950,31.0
256294,june+9+2008,14.0
4850,ghost+river+2002,9.0
43973,open+water+2004,20.0
161023,ride+in+the+whirlwind+1966,6.0
346445,the+boy+2015,2.0
308325,u.s.+marshals+1998,119.0
176772,this+is+the+night+1932,0.0
309014,saving+face+2012,12.0
172647,prison+1949,0.0
86651,the+confession+2001,42.0
210281,cracks+2009,76.0
69428,everyone+loves+alice+2002,9.0
215073,the+edge+of+love+2008,64.0
211176,napoleon+dynamite+2004,20.0
174238,reign+of+fire+2002,1.0
77148,soul+kitchen+2009,17.0
218766,dragonfly+2002,44.0
199047,the+irony+of+fate_+or+enjoy+your+bath+1975,54.0
142684,doc+of+the+dead+2014,28.0
94596,hell+2005,88.0
59245,circle+of+eight+2009,26.0
268368,fury+1936,81.0
163345,kinatay+2009,20.0
89789,retroactive+1997,16.0
29184,salvatore+giuliano+1962,74.0
174202,elaine+stritch+shoot+me+2013,49.0
182814,zebrahead+1992,15.0
237934,impure+thoughts+1986,81.0
12713,wake+wood+2011,44.0
284519,gambit+2012,46.0
92028,the+landlord+1970,80.0
172789,blind+dating+2006,50.0
190031,one+piece+film+z+2012,13.0
252311,just+like+me+2010,7.0
17005,the+glamorous+life+of+sachiko+hanai+2003,59.0
287505,body+count+1998,23.0
26903,orders+1974,107.0
129273,spring+in+a+small+town+1948,32.0
189287,man+on+the+train+2002,73.0
309825,demetrius+and+the+gladiators+1954,36.0
38281,the+artist+and+the+model+2012,97.0
213956,out+of+the+past+1947,39.0
274272,fair+game+2010,90.0
206987,carmina+or+blow+up+2012,36.0
81578,a+most+wanted+man+2014,46.0
231490,blazing+saddles+1974,84.0
350208,burial+ground+1981,6.0
126335,the+young+master+1980,96.0
215254,catacombs+2007,78.0
197036,that+sugar+film+2014,2.0
292446,peg+o+my+heart+1933,20.0
330680,roberta+1935,65.0
58991,the+nazis+-+a+warning+from+history+1997,148.0
121,the+odd+life+of+timothy+green+2012,87.0
254921,imagine+that+2009,22.0
279233,island+of+lost+souls+1932,50.0
168636,ambush+1999,46.0
266694,the+great+gatsby+1949,37.0
229234,twist+2003,55.0
298300,spring+forward+1999,38.0
8360,the+polar+express+2004,80.0
273031,they+wont+believe+me+1947,95.0
6262,the+crow+1994,93.0
10563,mr.+death+the+rise+and+fall+of+fred+a.+leuchter_+jr.+1999,18.0
150001,extraterrestrial+2014,89.0
251272,the+three+musketeers+1993,102.0
132049,pusher+ii+with+blood+on+my+hands+2004,72.0
11100,utopia+2013,102.0
257510,off+the+menu+the+last+days+of+chasens+1998,8.0
167269,opposing+force+1986,46.0
131779,chilly+scenes+of+winter+1979,8.0
192965,the+messengers+2007,44.0
109100,winters+tale+2014,80.0
85663,they+call+me+trinity+1970,76.0
58467,the+matador+2005,34.0
33239,ladies+vs+ricky+bahl+2011,49.0
219726,the+earthling+1980,55.0
178628,house+of+voices+2004,13.0
165409,dirigible+1931,84.0
323262,kumiko_+the+treasure+hunter+2015,50.0
75208,dirty+pictures+2000,55.0
292098,half+moon+2006,39.0
302803,the+devil+is+a+woman+1935,44.0
123446,the+host+2006,49.0
274581,sadie+thompson+1928,33.0
200112,dark+eyes+1987,14.0
90356,flatfoot+in+egypt+1980,60.0
161958,smart+people+2008,95.0
146039,wives+and+lovers+1963,89.0
66463,the+front+line+2006,60.0
268776,the+debt+2007,30.0
54589,housewarming+2005,6.0
297257,palme+2012,9.0
232877,off+the+map+2003,34.0
108540,who+is+killing+the+great+chefs+of+europe+1978,91.0
126001,some+girls+1988,50.0
68055,the+boys++girls+guide+to+getting+down+2007,3.0
114979,applause+1930,12.0
57379,broadway+danny+rose+1984,29.0
190816,the+accidental+spy+2001,39.0
254150,pocketful+of+miracles+1961,94.0
351001,powder+room+2013,23.0
323667,our+day+will+come+2010,70.0
120067,foreign+letters+2012,91.0
338237,africa_+goodbye+1966,58.0
334182,the+poseidon+adventure+2005,169.0
102779,mademoiselle+chambon+2009,74.0
219164,ghost+in+the+machine+1993,23.0
87817,the+river+wild+1994,73.0
340998,kidnapped+2010,80.0
220784,bye+bye+brasil+1980,106.0
93721,when+worlds+collide+1951,45.0
177787,hour+of+the+gun+1967,53.0
296649,un+maledetto+imbroglio+1959,48.0
208322,big+star+nothing+can+hurt+me+2013,1.0
55066,the+breakfast+club+1985,10.0
162759,henry+fool+1997,67.0
307492,flesh+and+blood+1922,15.0
260645,babylon+a.d.+2008,9.0
239762,six+of+a+kind+1934,13.0
22336,prime+2005,85.0
276923,baghban+2003,68.0
18575,highway+61+1991,14.0
23001,week-end+in+havana+1941,65.0
31488,pigsty+1969,52.0
332205,wild+horses+1995,27.0
107405,farewell_+home+sweet+home+1999,31.0
333703,the+girl+said+no+1930,92.0
346327,the+hills+have+eyes+2006,9.0
36522,veer-zaara+2004,57.0
186868,acacia+2003,15.0
55470,the+happiest+days+of+your+life+1950,7.0
23771,cry_+the+beloved+country+1995,95.0
245304,the+night+of+the+following+day+1968,78.0
188879,the+station+agent+2003,22.0
161917,calamari+union+1985,66.0
86477,scream+1996,86.0
68542,lego+batman+the+movie+-+dc+super+heroes+unite+2013,68.0
352367,the+fountain+1989,86.0
49424,beauty+and+the+beast+1962,11.0
65838,the+legend+of+rita+2000,88.0
13540,peppermint+candy+1999,96.0
219635,the+five-year+engagement+2012,92.0
61303,voyage+to+the+prehistoric+planet+1965,73.0
230194,a+heart+in+winter+1992,59.0
145865,the+last+elvis+2012,51.0
279288,the+traveler+1974,23.0
173350,american+wedding+2003,89.0
979,trishna+2011,10.0
147122,the+worlds+end+2013,1.0
350686,batman+under+the+red+hood+2010,36.0
36075,about+face+supermodels+then+and+now+2012,73.0
231730,switch+2011,38.0
230452,gabrielle+2005,78.0
49323,yesterday+was+a+lie+2008,48.0
249976,green+card+1990,72.0
259313,flight+93+2006,87.0
187509,last+days+in+vietnam+2014,2.0
143636,hobo+with+a+shotgun+2011,14.0
88672,the+clockmaker+of+st.+paul+1974,10.0
81932,the+willow+tree+2005,8.0
17975,dantes+hell+animated+2013,8.0
95824,babbitt+1934,22.0
174143,alvarez+kelly+1966,5.0
254468,lone+wolf+and+cub+baby+cart+at+the+river+styx+1972,5.0
55228,asterix+in+britain+1986,35.0
14297,linha+de+passe+2008,84.0
257028,the+blue+light+1932,11.0
334658,the+little+foxes+1941,25.0
194071,jersey+boys+2014,126.0
152891,hunger+2008,74.0
238426,agnes+of+god+1985,40.0
328764,print+the+legend+2014,74.0
1787,strings+2004,60.0
275882,glowing+stars+2009,64.0
45832,failure+to+launch+2006,46.0
214057,dead+air+2009,3.0
326080,the+weather+underground+2002,58.0
80700,donnie+darko+2001,93.0
239955,pretty+village_+pretty+flame+1996,24.0
283578,angel+baby+1995,68.0
282268,only+the+young+2012,26.0
85956,a+man+called+horse+1970,31.0
56367,boris+godunov+1986,101.0
155638,the+music+room+1958,19.0
79782,stalingrad+1993,111.0
347291,the+cassandra+crossing+1976,53.0
11564,a+knights+tale+2001,130.0
324783,capitalism+a+love+story+2009,26.0
124594,night+of+the+demons+2009,75.0
103091,cinema+verite+2011,17.0
28377,doughboys+1930,48.0
301381,thirteen+conversations+about+one+thing+2001,100.0
162901,holy+flying+circus+2011,32.0
342757,blue+1968,102.0
286664,revolutionary+road+2008,2.0
151423,rio+2+2014,82.0
334173,a+good+marriage+1982,52.0
223060,the+dark+corner+1946,52.0
9615,fun+with+dick+and+jane+2005,86.0
244932,the+sleeping+car+murder+1965,8.0
201111,beat+the+devil+1953,83.0
312468,goldengirl+1979,59.0
134600,the+sentimental+swordsman+1977,51.0
167949,the+loving+story+2011,13.0
202937,the+house+of+branching+love+2009,4.0
248247,the+doors+1991,132.0
339441,shockproof+1949,15.0
174542,examined+life+2008,55.0
110925,edge+2010,79.0
71524,wrong+side+up+2005,35.0
44567,the+education+of+charlie+banks+2007,42.0
188408,the+chronicles+of+narnia+prince+caspian+2008,42.0
38155,style+wars+1983,69.0
261142,i+want+you+1998,31.0
101942,the+song+of+bernadette+1943,24.0
226308,aloft+2014,67.0
318954,the+witches+1990,86.0
343397,the+collector+1965,111.0
2745,hancock+2008,27.0
236828,the+other+son+2012,7.0
194161,losers+club+2011,13.0
335463,the+fitzgerald+family+christmas+2012,35.0
81757,barfly+1987,69.0
21796,the+harder+they+come+1972,36.0
235268,the+flower+with+petals+of+steel+1973,48.0
188512,me_+myself+and+mum+2013,66.0
177427,ghosts+of+girlfriends+past+2009,29.0
344055,zeitgeist+moving+forward+2011,183.0
121338,december+7th+1943,42.0
115181,scrooged+1988,22.0
227218,alaska+spirit+of+the+wild+1998,41.0
2229,hababam+snf+uyanyor+1976,19.0
60974,zombieland+2009,10.0
170965,courage+mountain+1990,8.0
304401,the+prophet_+the+gold_+and+the+transylvanians+1978,10.0
17157,kommissarie+spck+2010,74.0
251237,white+shadows+in+the+south+seas+1928,23.0
223521,the+student+of+prague+1913,76.0
63705,captivity+2007,8.0
59428,pride++prejudice+2005,132.0
161348,bachelor+party+1984,1.0
328401,farinelli+1994,85.0
63313,red+2008,12.0
251865,glasses+2007,84.0
79732,crooked+arrows+2012,30.0
194262,the+prisoner+of+shark+island+1936,97.0
270072,the+mysterious+island+1973,89.0
19071,sunshine+on+leith+2013,57.0
83464,another+earth+2011,28.0
267285,when+the+last+sword+is+drawn+2003,40.0
324018,voices+from+the+list+2004,48.0
246970,sorry+if+i+love+you+2008,100.0
57779,pk+2014,16.0
275720,mickeys+once+upon+a+christmas+1999,41.0
203386,charlie+chan+at+the+race+track+1936,36.0
184979,the+midnight+meat+train+2008,96.0
204214,the+dragonphoenix+chronicles+indomitable+2014,34.0
228877,godzilla_+king+of+the+monsters+1956,12.0
109460,black+heaven+2010,62.0
36725,robin+hood+1973,24.0
293864,the+crucible+1996,55.0
265324,redemption+for+robbing+the+dead+2011,18.0
236829,buddy+buddy+1981,77.0
78245,mad+max+beyond+thunderdome+1985,44.0
61203,feds+1988,84.0
55036,a+study+in+scarlet+1933,12.0
34927,beyond+the+hill+2012,35.0
202609,the+drop+2014,58.0
120877,american+son+2008,52.0
312700,ashura+2005,77.0
290912,full+moon+in+paris+1984,29.0
276420,stories+we+tell+2012,19.0
42250,creator+1985,78.0
217517,looper+2012,15.0
184316,a+little+stiff+1991,38.0
180538,samurai+cop+1991,79.0
48937,videocracy+2009,35.0
114558,meet+monica+velour+2010,52.0
172590,korso+2014,29.0
7482,delphine+1_+yvan+0+1996,52.0
126906,the+saint+in+london+1939,54.0
119723,black+legion+1937,82.0
169707,conflict+1945,21.0
124886,in+the+midst+of+life+1963,82.0
50560,house+of+1000+corpses+2003,25.0
237931,stoker+2013,38.0
7480,private+detective+62+1933,23.0
188453,creation+2009,32.0
100145,the+wog+boy+2000,64.0
10423,concussion+2013,34.0
137238,the+odd+couple+1968,24.0
292967,samurai+i+musashi+miyamoto+1954,27.0
29540,scooby-doo+and+the+witchs+ghost+1999,24.0
38437,as+luck+would+have+it+2011,16.0
317744,the+comedians+of+comedy+2005,80.0
64405,drawing+restraint+9+2005,52.0
227454,the+day+of+the+dolphin+1973,12.0
61487,smilin+through+1932,3.0
128680,angel+dog+2011,17.0
39143,abigails+party+1977,102.0
294015,metrobranding+2010,59.0
28995,the+brothers+karamazov+1958,17.0
17213,zm3uAxPvvWpxOVDrEru1iCUDk4Xq,20.0
45476,under+suspicion+1991,94.0
197363,enemy+mine+1985,96.0
244159,a+majority+of+one+1961,66.0
90405,breaking+out+1999,32.0
157497,excuse+me+darling_+but+lucas+loved+me+1997,90.0
194860,the+diary+of+anne+frank+1980,26.0
162958,babar+the+movie+1989,54.0
66467,7+days+in+havana+2012,22.0
166131,texas+killing+fields+2011,98.0
